hotel_name,star_rating,rating_score,location_score,review_amount,bed_info,price,breakfast_included,free_cancellation,no_prepayment_needed,centrally_located,sustainability_certification,distance_from_downtown,checkin,checkout
DoubleTree by Hilton New York Midtown Fifth Ave,4.0,7.7,9.5,1855,1 queen bed,"₪ 3,504",False,False,False,True,False,,9 April 2025,12 April 2025
citizenM New York Times Square,4.0,8.7,9.6,3980,1 king bed,"₪ 3,906",False,False,False,True,True,,9 April 2025,12 April 2025
"The Cloud One New York-Downtown, by the Motel One Group",4.0,8.6,9.4,6560,1 king bed,"₪ 3,415",False,True,True,True,False,7 km from downtown,9 April 2025,12 April 2025
Pod 51,3.0,7.9,9.3,11294,2 twin beds,"₪ 2,274",False,False,False,True,False,,9 April 2025,12 April 2025
citizenM New York Bowery,4.0,8.7,,3285,1 king bed,"₪ 3,797",False,False,False,True,True,5.4 km from downtown,9 April 2025,12 April 2025
Element Times Square West,4.0,8.1,,7691,1 king bed,"₪ 3,230",False,False,False,True,False,,9 April 2025,12 April 2025
Hilton Garden Inn New York/Midtown Park Avenue,3.0,8.1,9.3,2239,1 king bed,"₪ 3,419",False,False,False,True,True,2.4 km from downtown,9 April 2025,12 April 2025
"U Hotel Fifth Avenue, Empire State Building",3.0,7.9,9.5,3369,1 queen bed,"₪ 3,160",False,True,True,True,False,2.1 km from downtown,9 April 2025,12 April 2025
Hyatt Grand Central New York,4.0,7.4,,2957,1 king bed,"₪ 3,955",False,True,True,True,False,,9 April 2025,12 April 2025
Hotel Park Ave,4.0,8.0,9.3,27,1 king bed,"₪ 3,369",False,False,False,True,False,2.6 km from downtown,9 April 2025,12 April 2025
Hotel 309,2.0,6.2,,1879,1 queen bed,"₪ 1,714",False,True,False,True,False,3.6 km from downtown,9 April 2025,12 April 2025
"The Mayfair Hotel Times Square, Ascend Hotel Collection",3.0,8.6,9.6,2101,1 full bed,"₪ 3,063",False,False,False,True,False,,9 April 2025,12 April 2025
Park Lane New York,5.0,7.9,9.6,5070,1 king bed,"₪ 5,933",False,False,False,True,False,,9 April 2025,12 April 2025
Motto by Hilton New York City Chelsea,4.0,8.5,9.4,3172,1 king bed,"₪ 4,014",False,False,False,True,True,2.8 km from downtown,9 April 2025,12 April 2025
"The New Yorker, A Wyndham Hotel",4.0,7.7,9.4,15545,1 queen bed,"₪ 3,704",False,True,False,True,False,,9 April 2025,12 April 2025
M Social Hotel Times Square New York,4.0,8.4,9.6,11969,1 king bed,"₪ 4,259",False,False,False,True,True,,9 April 2025,12 April 2025
Fairfield Inn by Marriott New York Manhattan/Financial District,3.0,7.8,,3655,1 king bed,"₪ 2,984",False,True,True,True,False,7.2 km from downtown,9 April 2025,12 April 2025
W New York - Union Square,5.0,8.1,9.4,211,1 king bed,"₪ 6,615",False,False,False,True,False,3.5 km from downtown,9 April 2025,12 April 2025
The Blakely by LuxUrban,,7.4,9.4,6071,1 queen bed,"₪ 3,523",False,False,False,True,False,,9 April 2025,12 April 2025
Renaissance New York Times Square by Marriott,4.0,8.4,9.6,2176,1 king bed,"₪ 5,496",False,False,False,True,False,,9 April 2025,12 April 2025
The Belvedere Hotel,3.0,7.9,9.4,5883,1 king bed,"₪ 3,725",False,True,False,True,False,,9 April 2025,12 April 2025
Hotel Edison Times Square,4.0,7.7,9.4,13093,1 queen bed,"₪ 3,984",False,True,True,True,False,,9 April 2025,12 April 2025
Omni Berkshire Place,4.0,8.6,9.6,1704,1 king bed,"₪ 5,185",False,False,False,True,False,,9 April 2025,12 April 2025
Holiday Inn Express - Times Square by IHG,3.0,6.9,,2211,1 king bed,"₪ 3,167",False,False,False,True,False,,9 April 2025,12 April 2025
Hampton Inn Manhattan Chelsea,3.0,7.2,,1832,1 queen bed,"₪ 3,661",False,False,False,True,True,2.9 km from downtown,9 April 2025,12 April 2025
The Chelsean New York,3.0,7.0,,2924,1 king bed,"₪ 3,027",False,True,False,True,False,2.8 km from downtown,9 April 2025,12 April 2025
Hilton Club The Central at 5th New York,3.0,9.0,9.8,814,N/A,"₪ 11,068",False,True,True,True,False,,9 April 2025,12 April 2025
Hyatt Place New York City - Times Square,4.0,7.8,,21751,1 king bed,"₪ 4,030",False,True,True,True,False,,9 April 2025,12 April 2025
The Pearl Hotel,4.0,8.7,9.7,2135,1 queen bed,"₪ 5,149",False,True,False,True,False,,9 April 2025,12 April 2025
The Herald by LuxUrban,3.0,7.7,9.6,9270,1 king bed,"₪ 3,584",False,False,False,True,False,2 km from downtown,9 April 2025,12 April 2025
Sonder Battery Park,3.0,8.6,,2568,N/A,"₪ 3,572",False,False,False,True,False,7.5 km from downtown,9 April 2025,12 April 2025
"The Beekman Tower, Trademark Collection by Wyndham",4.0,8.4,,1680,N/A,"₪ 4,191",False,True,True,False,False,,9 April 2025,12 April 2025
TRYP by Wyndham New York City Times Square - Midtown,4.0,7.4,,2691,1 queen bed,"₪ 4,380",False,True,True,True,False,,9 April 2025,12 April 2025
Hotel Lucerne,4.0,8.5,9.5,2180,2 full beds,"₪ 5,111",False,False,False,True,False,1.7 km from downtown,9 April 2025,12 April 2025
Fairfield Inn & Suites New York Manhattan/Downtown East,3.0,8.3,,1286,"2 beds (1 king, 1 sofa bed)","₪ 3,675",False,False,False,True,False,6.2 km from downtown,9 April 2025,12 April 2025
Residence Inn by Marriott New York Downtown Manhattan/World Trade Center Area,4.0,8.6,9.4,1785,N/A,"₪ 5,371",False,True,True,True,True,6.9 km from downtown,9 April 2025,12 April 2025
TownePlace Suites by Marriott New York Manhattan/Chelsea,4.0,8.2,9.4,7685,1 king bed,"₪ 4,114",False,False,False,True,False,2.5 km from downtown,9 April 2025,12 April 2025
Holiday Inn Express New York City Chelsea by IHG,3.0,7.8,,3617,1 king bed,"₪ 3,450",False,False,False,True,False,2.4 km from downtown,9 April 2025,12 April 2025
Courtyard New York Downtown Manhattan/Financial District,3.0,7.8,,2261,1 king bed,"₪ 3,331",False,True,True,True,False,7.1 km from downtown,9 April 2025,12 April 2025
Pestana Park Avenue,4.0,8.9,9.6,1000,2 bunk beds,"₪ 3,683",False,True,False,True,False,,9 April 2025,12 April 2025
Renaissance New York Chelsea Hotel,4.0,8.2,,1226,1 king bed,"₪ 5,001",False,True,True,True,False,2.8 km from downtown,9 April 2025,12 April 2025
Virgin Hotels New York City,4.0,8.3,,1438,1 king bed,"₪ 5,791",False,True,False,True,False,2.5 km from downtown,9 April 2025,12 April 2025
SpringHill Suites by Marriott New York Midtown Manhattan/Fifth Avenue,3.0,8.0,9.5,1203,N/A,"₪ 6,014",False,True,True,True,False,1.9 km from downtown,9 April 2025,12 April 2025
W New York - Times Square,4.0,7.9,9.3,1391,1 king bed,"₪ 4,695",False,False,False,True,False,,9 April 2025,12 April 2025
InterContinental New York Times Square by IHG,4.0,8.0,,1769,2 full beds,"₪ 6,432",False,False,False,True,False,,9 April 2025,12 April 2025
Courtyard New York Manhattan/Midtown East,4.0,8.0,,1663,1 king bed,"₪ 4,712",False,False,False,True,False,,9 April 2025,12 April 2025
MOXY NYC Times Square,4.0,8.1,9.4,5791,1 full bed,"₪ 4,481",False,False,False,True,False,1.9 km from downtown,9 April 2025,12 April 2025
Riu Plaza New York Times Square,4.0,8.6,9.5,7152,1 queen bed,"₪ 4,750",False,False,False,True,True,,9 April 2025,12 April 2025
Hyatt Place New York/Midtown-South,4.0,8.3,9.5,2969,1 king bed,"₪ 3,553",False,False,False,True,True,2 km from downtown,9 April 2025,12 April 2025
Hotel Hayden New York,4.0,7.1,,3188,1 king bed,"₪ 3,274",False,True,True,True,False,2.5 km from downtown,9 April 2025,12 April 2025
WestHouse Hotel New York,5.0,8.1,9.4,1906,1 king bed,"₪ 9,437",False,True,True,True,True,,9 April 2025,12 April 2025
Hampton Inn Times Square Central,3.0,8.4,9.5,2829,1 king bed,"₪ 4,009",False,False,False,True,True,,9 April 2025,12 April 2025
The FIDI Hotel,4.0,8.1,,1499,1 full bed,"₪ 3,384",False,True,True,True,False,7.6 km from downtown,9 April 2025,12 April 2025
Hilton Garden Inn New York Central Park South-Midtown West,3.0,7.7,9.4,8760,1 king bed,"₪ 3,963",False,False,False,True,False,,9 April 2025,12 April 2025
Lex Hotel NYC,3.0,8.3,,1527,1 queen bed,"₪ 3,557",False,True,False,True,False,3 km from downtown,9 April 2025,12 April 2025
New York Hilton Midtown,4.0,7.4,9.4,2034,1 queen bed,"₪ 4,616",False,False,False,True,False,,9 April 2025,12 April 2025
Executive Hotel Le Soleil New York,4.0,8.7,9.5,4605,1 queen bed,"₪ 5,114",False,True,False,True,False,2 km from downtown,9 April 2025,12 April 2025
"The Time New York, part of JdV by Hyatt",4.0,7.7,9.3,1755,1 queen bed,"₪ 4,604",False,False,False,True,True,,9 April 2025,12 April 2025
Fairfield Inn & Suites by Marriott New York Manhattan/Chelsea,3.0,8.0,9.3,1030,1 king bed,"₪ 4,044",False,False,False,True,False,2.6 km from downtown,9 April 2025,12 April 2025
Hotel Indigo Lower East Side New York by IHG,4.0,7.4,,535,1 queen bed,"₪ 4,076",False,False,False,True,False,5.2 km from downtown,9 April 2025,12 April 2025
Millennium Downtown New York,4.0,7.1,,5273,1 king bed,"₪ 3,426",False,False,False,True,True,6.8 km from downtown,9 April 2025,12 April 2025
Hilton Garden Inn New York Times Square South,3.0,8.2,,3957,1 king bed,"₪ 4,107",False,False,False,True,True,,9 April 2025,12 April 2025
Fairfield Inn & Suites by Marriott New York Midtown Manhattan/Penn Station,4.0,8.0,9.5,4633,1 king bed,"₪ 4,388",False,False,False,True,True,2.1 km from downtown,9 April 2025,12 April 2025
Graduate by Hilton New York,4.0,8.8,9.4,4433,1 king bed,"₪ 3,880",False,False,False,True,True,2.6 km from downtown,9 April 2025,12 April 2025
Hyatt Centric Midtown 5th Avenue New York,4.0,8.0,,1195,1 king bed,"₪ 5,286",False,True,True,True,False,,9 April 2025,12 April 2025
Embassy Suites By Hilton New York Manhattan Times Square,4.0,7.7,9.3,3838,1 king bed,"₪ 4,358",False,False,False,True,True,1.9 km from downtown,9 April 2025,12 April 2025
Sixty LES,4.0,7.7,,839,1 queen bed,"₪ 3,879",False,True,True,True,False,5.2 km from downtown,9 April 2025,12 April 2025
Sonder at The Nash,4.0,8.1,9.3,147,N/A,"₪ 5,244",False,False,False,True,False,,9 April 2025,12 April 2025
The Gotham Hotel,4.0,8.5,9.5,1735,1 king bed,"₪ 4,848",False,False,False,True,False,,9 April 2025,12 April 2025
Hampton Inn by Hilton New York Times Square,3.0,7.8,9.5,2699,1 king bed,"₪ 3,832",False,False,False,True,False,,9 April 2025,12 April 2025
Hyatt Herald Square New York,4.0,8.1,9.3,1345,1 king bed,"₪ 4,254",False,False,False,True,True,2.4 km from downtown,9 April 2025,12 April 2025
Sheraton Tribeca New York Hotel,4.0,7.9,,3140,1 king bed,"₪ 4,629",False,False,False,True,False,5.6 km from downtown,9 April 2025,12 April 2025
The Manhattan at Times Square,4.0,5.5,,7598,N/A,"₪ 3,729",False,False,False,True,True,,9 April 2025,12 April 2025
Renaissance New York Midtown Hotel,4.0,8.7,9.3,1606,1 king bed,"₪ 4,432",False,False,False,True,False,2 km from downtown,9 April 2025,12 April 2025
Grayson Hotel,4.0,8.5,9.5,1111,1 king bed,"₪ 4,311",False,False,False,True,False,,9 April 2025,12 April 2025
The Muse New York,4.0,8.5,9.5,2665,1 king bed,"₪ 4,926",False,False,False,True,True,,9 April 2025,12 April 2025
DoubleTree by Hilton Hotel New York City - Chelsea,4.0,7.2,,3782,1 king bed,"₪ 3,559",False,False,False,True,True,2.5 km from downtown,9 April 2025,12 April 2025
"Hotel 50 Bowery, part of JdV by Hyatt",4.0,8.6,,956,1 king bed,"₪ 3,903",False,False,False,True,False,5.9 km from downtown,9 April 2025,12 April 2025
Hotel Belleclaire Central Park,4.0,8.2,9.3,5117,1 queen bed,"₪ 5,168",False,True,True,True,False,1.6 km from downtown,9 April 2025,12 April 2025
MADE Hotel,4.0,8.7,9.4,1094,1 king bed,"₪ 6,127",False,False,False,True,False,2.5 km from downtown,9 April 2025,12 April 2025
Archer Hotel New York,4.0,8.8,9.5,1038,1 queen bed,"₪ 4,772",False,True,True,True,True,,9 April 2025,12 April 2025
voco Times Square South New York by IHG,4.0,8.1,,3868,1 full bed,"₪ 4,440",False,True,True,True,False,,9 April 2025,12 April 2025
Sanctuary Hotel New York,4.0,8.2,9.7,1524,1 queen bed,"₪ 4,298",False,False,False,True,False,,9 April 2025,12 April 2025
Sheraton New York Times Square Hotel,4.0,6.4,,1833,1 queen bed,"₪ 3,689",False,False,False,True,False,,9 April 2025,12 April 2025
Hotel Indigo NYC Downtown - Wall Street by IHG,4.0,8.4,,1055,N/A,"₪ 3,236",False,False,False,True,False,7.3 km from downtown,9 April 2025,12 April 2025
"Dream Downtown, by Hyatt",4.0,7.3,,1468,1 queen bed,"₪ 4,804",False,False,False,True,False,3.4 km from downtown,9 April 2025,12 April 2025
Heritage Hotel New York City,3.0,7.4,9.4,3801,1 king bed,"₪ 2,823",False,False,False,True,False,2.8 km from downtown,9 April 2025,12 April 2025
Pod 39,3.0,8.3,9.5,12817,2 twin beds,"₪ 3,125",False,False,False,True,False,,9 April 2025,12 April 2025
Hard Rock Hotel New York,4.0,8.6,9.4,3052,1 king bed,"₪ 5,651",False,False,False,True,False,,9 April 2025,12 April 2025
Hotel Indigo NYC Financial District by IHG,3.0,8.9,9.5,1620,1 king bed,"₪ 3,526",False,False,False,True,False,7.2 km from downtown,9 April 2025,12 April 2025
"Gild Hall, A Thompson Hotel, by Hyatt",4.0,8.4,,366,1 king bed,"₪ 4,224",False,False,False,True,False,7 km from downtown,9 April 2025,12 April 2025
Arlo NoMad,4.0,8.4,9.4,2256,2 twin beds,"₪ 4,230",False,False,False,True,False,2.4 km from downtown,9 April 2025,12 April 2025
Concorde Hotel New York,4.0,8.7,9.5,1706,1 queen bed,"₪ 5,901",False,False,False,True,False,,9 April 2025,12 April 2025
Courtyard New York Downtown Manhattan/Financial District,3.0,7.8,,2261,1 king bed,"₪ 4,294",False,True,True,True,False,7.1 km from downtown,9 April 2025,14 April 2025
Fairfield Inn by Marriott New York Manhattan/Financial District,3.0,7.8,,3655,1 king bed,"₪ 4,466",False,True,True,True,False,7.2 km from downtown,9 April 2025,14 April 2025
Pod Times Square,3.0,8.3,9.4,23113,2 twin beds,"₪ 4,341",False,True,True,True,False,,9 April 2025,14 April 2025
Pod 51,3.0,7.9,9.3,11294,2 twin beds,"₪ 3,701",False,True,True,True,False,,9 April 2025,14 April 2025
"U Hotel Fifth Avenue, Empire State Building",3.0,7.9,9.5,3369,1 queen bed,"₪ 4,549",False,True,False,True,False,2.1 km from downtown,9 April 2025,14 April 2025
DoubleTree by Hilton New York Downtown,4.0,7.5,,3950,1 king bed,"₪ 3,870",False,False,False,True,True,7.6 km from downtown,9 April 2025,14 April 2025
Romer Hell's Kitchen,4.0,8.6,9.5,2599,1 king bed,"₪ 6,409",False,False,False,True,True,,9 April 2025,14 April 2025
Doubletree By Hilton New York Times Square West,4.0,6.8,,10895,1 king bed,"₪ 4,905",False,False,False,True,True,,9 April 2025,14 April 2025
TownePlace Suites by Marriott New York Manhattan/Chelsea,4.0,8.2,9.4,7685,N/A,"₪ 5,992",False,True,False,True,False,2.5 km from downtown,9 April 2025,14 April 2025
Motto By Hilton New York City Times Square,3.0,8.0,9.4,1197,1 queen bed,"₪ 5,609",False,False,False,True,False,,9 April 2025,14 April 2025
DoubleTree by Hilton New York Times Square South,4.0,8.2,,6488,1 king bed,"₪ 6,071",False,True,True,True,True,,9 April 2025,14 April 2025
Hyatt Grand Central New York,4.0,7.4,,2957,1 king bed,"₪ 6,395",False,True,True,True,False,,9 April 2025,14 April 2025
Pod 39,3.0,8.3,9.5,12817,2 twin beds,"₪ 4,893",False,True,True,True,False,,9 April 2025,14 April 2025
Element Times Square West,4.0,8.1,,7691,1 king bed,"₪ 5,406",False,False,False,True,False,,9 April 2025,14 April 2025
"Hotel Shocard Broadway, Times Square",3.0,7.1,9.3,2780,1 queen bed,"₪ 4,511",False,True,False,True,False,,9 April 2025,14 April 2025
Renaissance New York Chelsea Hotel,4.0,8.2,,1226,1 king bed,"₪ 7,152",False,True,True,True,False,2.8 km from downtown,9 April 2025,14 April 2025
citizenM New York Bowery,4.0,8.7,,3285,1 king bed,"₪ 6,029",False,False,False,True,True,5.4 km from downtown,9 April 2025,14 April 2025
CIVILIAN Hotel,4.0,8.7,9.6,4859,1 queen bed,"₪ 6,311",False,True,False,True,False,,9 April 2025,14 April 2025
DoubleTree by Hilton New York Midtown Fifth Ave,4.0,7.7,9.5,1855,1 queen bed,"₪ 5,864",False,False,False,True,False,,9 April 2025,14 April 2025
SpringHill Suites by Marriott New York Manhattan Chelsea,4.0,8.4,9.5,11132,N/A,"₪ 6,591",False,True,False,True,False,2.5 km from downtown,9 April 2025,14 April 2025
SpringHill Suites by Marriott New York Midtown Manhattan/Fifth Avenue,3.0,8.0,9.5,1203,N/A,"₪ 6,910",True,True,True,True,False,1.9 km from downtown,9 April 2025,14 April 2025
Park Lane New York,5.0,7.9,9.6,5070,1 king bed,"₪ 9,568",False,False,False,True,False,,9 April 2025,14 April 2025
SoHo 54,3.0,7.7,,4022,1 king bed,"₪ 4,693",False,False,False,True,False,5.3 km from downtown,9 April 2025,14 April 2025
Hotel Edison Times Square,4.0,7.7,9.4,13093,1 queen bed,"₪ 6,335",False,True,True,True,False,,9 April 2025,14 April 2025
Westgate New York Grand Central,4.0,8.5,9.3,40,1 queen bed,"₪ 5,684",False,False,False,True,False,,9 April 2025,14 April 2025
New York Marriott Marquis,5.0,8.3,9.5,3072,1 king bed,"₪ 10,734",False,False,False,True,False,,9 April 2025,14 April 2025
The Blakely by LuxUrban,,7.4,9.4,6071,1 king bed,"₪ 5,925",False,False,False,True,False,,9 April 2025,14 April 2025
Renaissance New York Times Square by Marriott,4.0,8.4,9.6,2176,1 king bed,"₪ 8,534",False,False,False,True,False,,9 April 2025,14 April 2025
The Belvedere Hotel,3.0,7.9,9.4,5883,1 king bed,"₪ 5,499",False,True,False,True,False,,9 April 2025,14 April 2025
Omni Berkshire Place,4.0,8.6,9.6,1704,1 king bed,"₪ 7,985",False,False,False,True,False,,9 April 2025,14 April 2025
Holiday Inn Express - Times Square by IHG,3.0,6.9,,2211,1 king bed,"₪ 5,322",False,False,False,True,False,,9 April 2025,14 April 2025
Hampton Inn Manhattan Chelsea,3.0,7.2,,1832,1 queen bed,"₪ 6,375",False,False,False,True,True,2.9 km from downtown,9 April 2025,14 April 2025
The Chelsean New York,3.0,7.0,,2924,1 king bed,"₪ 5,117",False,True,False,True,False,2.8 km from downtown,9 April 2025,14 April 2025
Hilton Club The Central at 5th New York,3.0,9.0,9.8,814,N/A,"₪ 15,763",False,True,True,True,False,,9 April 2025,14 April 2025
Hyatt Place New York City - Times Square,4.0,7.8,,21751,1 king bed,"₪ 6,571",False,True,True,True,False,,9 April 2025,14 April 2025
"The Cloud One New York-Downtown, by the Motel One Group",4.0,8.6,9.4,6560,1 king bed,"₪ 5,692",False,True,True,True,False,7 km from downtown,9 April 2025,14 April 2025
The Pearl Hotel,4.0,8.7,9.7,2135,1 queen bed,"₪ 7,681",False,True,False,True,False,,9 April 2025,14 April 2025
The Herald by LuxUrban,3.0,7.7,9.6,9270,1 king bed,"₪ 5,250",False,False,False,True,False,2 km from downtown,9 April 2025,14 April 2025
Sonder Battery Park,3.0,8.6,,2568,N/A,"₪ 5,895",False,False,False,True,False,7.5 km from downtown,9 April 2025,14 April 2025
Hilton Garden Inn New York/Midtown Park Avenue,3.0,8.1,9.3,2239,1 king bed,"₪ 5,870",False,False,False,True,True,2.4 km from downtown,9 April 2025,14 April 2025
"The Beekman Tower, Trademark Collection by Wyndham",4.0,8.4,,1680,N/A,"₪ 7,017",False,True,True,True,False,,9 April 2025,14 April 2025
TRYP by Wyndham New York City Times Square - Midtown,4.0,7.4,,2691,1 queen bed,"₪ 7,016",False,True,True,True,False,,9 April 2025,14 April 2025
Hotel Lucerne,4.0,8.5,9.5,2180,2 full beds,"₪ 8,142",False,False,False,True,False,1.7 km from downtown,9 April 2025,14 April 2025
Fairfield Inn & Suites New York Manhattan/Downtown East,3.0,8.3,,1286,"2 beds (1 king, 1 sofa bed)","₪ 6,055",False,False,False,True,False,6.2 km from downtown,9 April 2025,14 April 2025
Residence Inn by Marriott New York Downtown Manhattan/World Trade Center Area,4.0,8.6,9.4,1785,N/A,"₪ 8,315",False,True,True,True,True,6.9 km from downtown,9 April 2025,14 April 2025
Holiday Inn Express New York City Chelsea by IHG,3.0,7.8,,3617,1 king bed,"₪ 5,939",False,False,False,True,False,2.4 km from downtown,9 April 2025,14 April 2025
"The Mayfair Hotel Times Square, Ascend Hotel Collection",3.0,8.6,9.6,2101,1 full bed,"₪ 5,030",False,False,False,True,False,,9 April 2025,14 April 2025
Pestana Park Avenue,4.0,8.9,9.6,1000,2 bunk beds,"₪ 5,837",False,True,False,True,False,,9 April 2025,14 April 2025
Four Points by Sheraton New York Downtown,3.0,7.9,,2036,1 queen bed,"₪ 5,650",False,True,True,True,False,7 km from downtown,9 April 2025,14 April 2025
Virgin Hotels New York City,4.0,8.3,,1438,1 king bed,"₪ 8,392",False,True,False,True,False,2.5 km from downtown,9 April 2025,14 April 2025
W New York - Times Square,4.0,7.9,9.3,1391,1 king bed,"₪ 7,855",False,False,False,True,False,,9 April 2025,14 April 2025
InterContinental New York Times Square by IHG,4.0,8.0,,1769,1 king bed,"₪ 10,646",False,False,False,True,False,,9 April 2025,14 April 2025
"The Draper New York, Tapestry Collection by Hilton",3.0,8.2,9.4,1398,1 king bed,"₪ 6,211",False,False,False,True,False,1.9 km from downtown,9 April 2025,14 April 2025
Courtyard New York Manhattan/Midtown East,4.0,8.0,,1663,1 king bed,"₪ 7,282",False,True,True,True,False,,9 April 2025,14 April 2025
70 Park Avenue Hotel,4.0,8.3,9.5,2348,Multiple bed types,"₪ 6,508",False,False,False,True,True,,9 April 2025,14 April 2025
MOXY NYC Times Square,4.0,8.1,9.4,5791,1 full bed,"₪ 6,602",False,False,False,True,False,1.9 km from downtown,9 April 2025,14 April 2025
Hotel Hayden New York,4.0,7.1,,3188,1 king bed,"₪ 5,671",False,True,True,True,False,2.5 km from downtown,9 April 2025,14 April 2025
WestHouse Hotel New York,5.0,8.1,9.4,1906,1 king bed,"₪ 14,511",False,True,True,True,True,,9 April 2025,14 April 2025
Hampton Inn Times Square Central,3.0,8.4,9.5,2829,1 king bed,"₪ 6,442",False,False,False,True,True,,9 April 2025,14 April 2025
The FIDI Hotel,4.0,8.1,,1499,1 full bed,"₪ 5,799",False,True,True,True,False,7.6 km from downtown,9 April 2025,14 April 2025
Hilton Garden Inn New York Central Park South-Midtown West,3.0,7.7,9.4,8760,1 king bed,"₪ 6,722",False,False,False,True,False,,9 April 2025,14 April 2025
Lex Hotel NYC,3.0,8.3,,1527,1 queen bed,"₪ 5,784",False,True,False,True,False,3 km from downtown,9 April 2025,14 April 2025
New York Hilton Midtown,4.0,7.4,9.4,2034,1 queen bed,"₪ 7,546",False,False,False,True,False,,9 April 2025,14 April 2025
Executive Hotel Le Soleil New York,4.0,8.7,9.5,4605,1 queen bed,"₪ 8,077",False,True,False,True,False,2 km from downtown,9 April 2025,14 April 2025
"The Time New York, part of JdV by Hyatt",4.0,7.7,9.3,1755,1 queen bed,"₪ 7,387",False,True,False,True,True,,9 April 2025,14 April 2025
Fairfield Inn & Suites by Marriott New York Manhattan/Chelsea,3.0,8.0,9.3,1030,1 king bed,"₪ 5,658",False,True,True,True,False,2.6 km from downtown,9 April 2025,14 April 2025
Hotel Indigo Lower East Side New York by IHG,4.0,7.4,,535,1 queen bed,"₪ 6,491",False,False,False,True,False,5.2 km from downtown,9 April 2025,14 April 2025
Millennium Downtown New York,4.0,7.1,,5273,1 king bed,"₪ 5,805",False,False,False,True,True,6.8 km from downtown,9 April 2025,14 April 2025
Hilton Garden Inn New York Times Square South,3.0,8.2,,3957,1 king bed,"₪ 6,512",False,False,False,True,True,,9 April 2025,14 April 2025
Fairfield Inn & Suites by Marriott New York Midtown Manhattan/Penn Station,4.0,8.0,9.5,4633,1 king bed,"₪ 6,801",False,True,True,True,True,2.1 km from downtown,9 April 2025,14 April 2025
Hyatt Centric Wall Street New York,4.0,8.1,,808,1 king bed,"₪ 6,293",False,False,False,True,False,7.3 km from downtown,9 April 2025,14 April 2025
Artezen Hotel,4.0,9.2,9.6,1320,1 full bed,"₪ 5,939",False,False,False,True,False,6.9 km from downtown,9 April 2025,14 April 2025
Graduate by Hilton New York,4.0,8.8,9.4,4433,1 king bed,"₪ 6,387",False,False,False,True,True,2.6 km from downtown,9 April 2025,14 April 2025
Motto by Hilton New York City Chelsea,4.0,8.5,9.4,3172,1 king bed,"₪ 6,527",False,False,False,True,True,2.8 km from downtown,9 April 2025,14 April 2025
Hyatt Centric Midtown 5th Avenue New York,4.0,8.0,,1195,1 king bed,"₪ 8,265",False,True,True,True,False,,9 April 2025,14 April 2025
Embassy Suites By Hilton New York Manhattan Times Square,4.0,7.7,9.3,3838,1 king bed,"₪ 7,219",False,False,False,True,True,1.9 km from downtown,9 April 2025,14 April 2025
Sixty LES,4.0,7.7,,839,1 queen bed,"₪ 6,338",False,True,True,True,False,5.2 km from downtown,9 April 2025,14 April 2025
Sonder at The Nash,4.0,8.1,9.3,147,N/A,"₪ 8,223",False,False,False,True,False,,9 April 2025,14 April 2025
Margaritaville Resort Times Square,4.0,8.6,9.5,4050,1 queen bed,"₪ 6,633",False,False,False,True,False,,9 April 2025,14 April 2025
The Gotham Hotel,4.0,8.5,9.5,1735,1 king bed,"₪ 6,916",False,False,False,True,False,,9 April 2025,14 April 2025
Hampton Inn by Hilton New York Times Square,3.0,7.8,9.5,2699,1 king bed,"₪ 6,225",False,False,False,True,False,,9 April 2025,14 April 2025
Hyatt Herald Square New York,4.0,8.1,9.3,1345,1 king bed,"₪ 7,045",False,False,False,True,True,2.4 km from downtown,9 April 2025,14 April 2025
Sheraton Tribeca New York Hotel,4.0,7.9,,3140,1 king bed,"₪ 6,898",False,False,False,True,False,5.6 km from downtown,9 April 2025,14 April 2025
The Manhattan at Times Square,4.0,5.5,,7598,N/A,"₪ 6,140",False,False,False,True,True,,9 April 2025,14 April 2025
Renaissance New York Midtown Hotel,4.0,8.7,9.3,1606,1 king bed,"₪ 6,499",False,False,False,True,False,2 km from downtown,9 April 2025,14 April 2025
Grayson Hotel,4.0,8.5,9.5,1111,1 king bed,"₪ 6,797",False,False,False,True,False,,9 April 2025,14 April 2025
The Muse New York,4.0,8.5,9.5,2665,1 king bed,"₪ 7,642",False,False,False,True,True,,9 April 2025,14 April 2025
DoubleTree by Hilton Hotel New York City - Chelsea,4.0,7.2,,3782,1 king bed,"₪ 5,760",False,False,False,True,True,2.5 km from downtown,9 April 2025,14 April 2025
"Hotel 50 Bowery, part of JdV by Hyatt",4.0,8.6,,956,1 king bed,"₪ 6,322",False,False,False,True,False,5.9 km from downtown,9 April 2025,14 April 2025
Hotel Belleclaire Central Park,4.0,8.2,9.3,5117,1 queen bed,"₪ 7,536",False,True,True,True,False,1.6 km from downtown,9 April 2025,14 April 2025
MADE Hotel,4.0,8.7,9.4,1094,1 king bed,"₪ 9,246",False,True,True,True,False,2.5 km from downtown,9 April 2025,14 April 2025
Archer Hotel New York,4.0,8.8,9.5,1038,1 queen bed,"₪ 7,389",False,True,True,True,True,,9 April 2025,14 April 2025
voco Times Square South New York by IHG,4.0,8.1,,3868,1 full bed,"₪ 6,211",False,False,False,True,False,,9 April 2025,14 April 2025
Sanctuary Hotel New York,4.0,8.2,9.7,1524,1 queen bed,"₪ 7,222",False,False,False,True,False,,9 April 2025,14 April 2025
