Hotel Name,Snapshot Date,Discount Code,Count
McCarren Hotel & Pool,2015-08-30,3,10
Homewood Suites by Hilton NY Midtown Manhattan Times Square,2015-07-27,2,10
McCarren Hotel & Pool,2015-09-02,2,10
Newark Liberty International Airport Marriott,2015-07-19,4,10
Newark Liberty International Airport Marriott,2015-07-20,2,10
Newark Liberty International Airport Marriott,2015-09-20,4,10
Newark Liberty International Airport Marriott,2015-07-22,1,10
Quality Inn Woodside,2015-07-29,3,10
Hilton Garden Inn Times Square,2015-08-10,3,10
Hilton Garden Inn Times Square,2015-08-10,2,10
Hyatt Herald Square New York,2015-07-27,1,10
Homewood Suites by Hilton NY Midtown Manhattan Times Square,2015-07-28,2,10
Hilton Garden Inn Times Square,2015-08-09,3,10
Hilton Garden Inn Times Square,2015-08-09,2,10
Hilton Garden Inn Times Square,2015-08-08,4,10
Newark Liberty International Airport Marriott,2015-08-24,2,10
Hilton Garden Inn Times Square,2015-08-28,4,10
Magnuson Convention Center Hotel,2015-08-13,4,10
Hilton Garden Inn Times Square,2015-08-31,1,10
Loews Regency New York Hotel,2015-10-12,1,10
Loews Regency New York Hotel,2015-10-10,1,10
Hilton Garden Inn Times Square,2015-09-29,4,10
Hilton Garden Inn New York-Times Square Central,2015-09-04,1,10
Hilton Garden Inn New York-Times Square Central,2015-09-05,1,10
Hilton Times Square,2015-09-20,2,10
Hilton Garden Inn New York-Times Square Central,2015-09-06,1,10
Newark Liberty International Airport Marriott,2015-09-09,3,10
Loews Regency New York Hotel,2015-10-11,3,10
Hilton Garden Inn New York-Times Square Central,2015-09-06,2,10
Loews Regency New York Hotel,2015-10-06,4,10
Loews Regency New York Hotel,2015-10-12,3,10
Loews Regency New York Hotel,2015-10-12,4,10
Hilton Garden Inn New York-Times Square Central,2015-09-07,1,10
Hilton Garden Inn Times Square,2015-09-27,1,10
Loews Regency New York Hotel,2015-10-13,4,10
Newark Liberty International Airport Marriott,2015-10-23,2,10
Hilton Garden Inn New York-Times Square Central,2015-09-08,2,10
Loews Regency New York Hotel,2015-10-17,1,10
Loews Regency New York Hotel,2015-10-07,4,10
Loews Regency New York Hotel,2015-10-03,4,10
Quality Inn Woodside,2015-11-16,3,10
Loews Regency New York Hotel,2015-09-14,2,10
Newark Liberty International Airport Marriott,2015-11-16,4,10
Hilton Garden Inn Times Square,2015-10-05,1,10
Loews Regency New York Hotel,2015-09-08,2,10
Newark Liberty International Airport Marriott,2015-11-14,3,10
Loews Regency New York Hotel,2015-09-12,2,10
Hilton Garden Inn Times Square,2015-10-04,1,10
Renaissance Newark Airport Hotel,2015-11-14,3,10
Loews Regency New York Hotel,2015-09-13,2,10
Loews Regency New York Hotel,2015-10-01,3,10
Hilton Garden Inn Times Square,2015-09-30,4,10
Newark Liberty International Airport Marriott,2015-11-03,2,10
Langham Place New York Fifth Avenue,2015-09-20,3,10
Loews Regency New York Hotel,2015-10-02,1,10
Hilton Garden Inn Times Square,2015-10-03,1,10
Langham Place New York Fifth Avenue,2015-09-19,3,10
Hilton Garden Inn New York-Times Square Central,2015-08-31,3,10
Hilton Garden Inn New York-Times Square Central,2015-09-01,3,10
Hilton Garden Inn Times Square,2015-10-01,1,10
Loews Regency New York Hotel,2015-10-18,1,10
Loews Regency New York Hotel,2015-10-18,2,10
Hilton Garden Inn Times Square,2015-08-31,3,10
Hilton Garden Inn Times Square,2015-09-12,3,10
Hilton Times Square,2015-11-04,2,10
Hilton Garden Inn Times Square,2015-09-16,2,10
Hilton Times Square,2015-11-05,3,10
Park Hyatt New York,2015-07-29,1,10
Hilton Garden Inn Times Square,2015-09-14,3,10
Hyatt Union Square New York,2015-09-27,2,10
Hilton Garden Inn Times Square,2015-09-13,3,10
Hilton Garden Inn Times Square,2015-09-13,2,10
Hilton Garden Inn Times Square,2015-09-12,2,10
Newark Liberty International Airport Marriott,2015-10-12,4,10
Park Hyatt New York,2015-08-02,1,10
Newark Liberty International Airport Marriott,2015-10-09,2,10
Park Hyatt New York,2015-08-03,1,10
Magnuson Convention Center Hotel,2015-08-08,1,10
Hilton Garden Inn Times Square,2015-09-02,2,10
Magnuson Convention Center Hotel,2015-08-09,1,10
Hilton Garden Inn Times Square,2015-09-01,3,10
Park Hyatt New York,2015-08-04,3,10
Quality Inn Woodside,2015-11-06,3,10
Hyatt Union Square New York,2015-10-06,4,10
Loews Regency New York Hotel,2015-10-19,1,10
Loews Regency New York Hotel,2015-10-25,2,10
Loews Regency New York Hotel,2015-10-19,2,10
Newark Liberty International Airport Marriott,2015-10-22,2,10
Hilton Garden Inn Times Square,2015-09-24,3,10
Hilton Garden Inn Times Square,2015-09-24,2,10
Loews Regency New York Hotel,2015-10-22,1,10
Newark Liberty International Airport Marriott,2015-10-21,2,10
Newark Liberty International Airport Marriott,2015-10-20,4,10
Hilton Garden Inn Times Square,2015-09-24,1,10
Quality Inn Woodside,2015-11-11,2,10
Quality Inn Woodside,2015-11-07,3,10
Loews Regency New York Hotel,2015-10-27,2,10
Quality Inn Woodside,2015-11-10,3,10
Loews Regency New York Hotel,2015-10-28,3,10
Loews Regency New York Hotel,2015-10-29,3,10
Loews Regency New York Hotel,2015-11-04,3,10
Loews Regency New York Hotel,2015-11-06,1,10
Hilton Garden Inn Times Square,2015-09-21,4,10
Quality Inn Woodside,2015-11-08,2,10
Newark Liberty International Airport Marriott,2015-10-23,4,10
Wyndham Garden Brooklyn Sunset Park,2015-12-28,3,10
The Roosevelt Hotel New York City,2015-08-30,2,10
Residence Inn Newark Elizabeth Liberty International Airport,2015-12-21,1,10
Viceroy New York,2015-10-09,3,10
Residence Inn Newark Elizabeth Liberty International Airport,2015-12-18,2,10
Westin New York at Times Square,2015-10-05,2,10
Westin New York at Times Square,2015-07-23,3,10
Wyndham Garden Brooklyn Sunset Park,2015-11-10,3,10
W New York - Union Square,2015-10-06,3,10
Residence Inn Newark Elizabeth Liberty International Airport,2015-12-19,1,10
DoubleTree by Hilton Hotel Newark Airport,2015-11-28,3,10
Residence Inn Newark Elizabeth Liberty International Airport,2015-12-19,2,10
DoubleTree by Hilton Metropolitan - New York City,2015-09-17,3,10
Westin New York at Times Square,2015-07-25,2,10
Four Seasons Hotel New York,2015-10-25,3,10
Residence Inn Newark Elizabeth Liberty International Airport,2015-12-21,2,10
DoubleTree by Hilton Metropolitan - New York City,2015-09-04,2,10
Hampton Inn Manhattan United Nations,2015-07-22,2,10
Wyndham Garden Brooklyn Sunset Park,2015-09-20,2,10
Hampton Inn Manhattan United Nations,2015-07-23,2,10
W New York - Union Square,2015-09-26,3,10
Hampton Inn Manhattan United Nations,2015-07-23,4,10
Westin New York at Times Square,2015-08-08,2,10
Residence Inn Newark Elizabeth Liberty International Airport,2015-12-24,1,10
Westin New York at Times Square,2015-08-09,2,10
Wyndham Garden Brooklyn Sunset Park,2015-09-20,3,10
Wyndham Garden Brooklyn Sunset Park,2015-09-21,3,10
Westin New York at Times Square,2015-09-29,3,10
DoubleTree by Hilton Metropolitan - New York City,2015-09-25,4,10
DoubleTree by Hilton Metropolitan - New York City,2015-09-25,1,10
Residence Inn Newark Elizabeth Liberty International Airport,2015-12-17,4,10
W New York - Union Square,2015-09-26,2,10
DoubleTree by Hilton Hotel Newark Airport,2015-11-29,3,10
The Plaza Hotel,2015-09-29,3,10
Conrad New York,2015-12-21,2,10
Residence Inn Newark Elizabeth Liberty International Airport,2015-12-11,2,10
Viceroy New York,2015-10-16,4,10
Four Seasons Hotel New York,2015-10-09,2,10
Four Seasons Hotel New York,2015-10-10,2,10
Four Seasons Hotel New York,2015-10-11,2,10
Four Seasons Hotel New York,2015-10-12,2,10
DoubleTree by Hilton Metropolitan - New York City,2015-07-29,3,10
The Plaza Hotel,2015-10-01,3,10
W New York Times Square,2015-10-18,4,10
Wyndham Garden Brooklyn Sunset Park,2015-11-16,2,10
Wyndham Garden Brooklyn Sunset Park,2015-11-15,3,10
W New York Times Square,2015-10-19,3,10
Wyndham Garden Brooklyn Sunset Park,2015-10-07,3,10
Residence Inn Newark Elizabeth Liberty International Airport,2015-12-11,4,10
W New York - Union Square,2015-09-25,2,10
Residence Inn Newark Elizabeth Liberty International Airport,2015-12-12,1,10
Viceroy New York,2015-10-18,3,10
The Plaza Hotel,2015-10-05,2,10
Wyndham Garden Brooklyn Sunset Park,2015-11-14,2,10
Hilton Garden Inn New York West 35th Street,2015-07-22,4,10
Four Seasons Hotel New York,2015-10-19,1,10
Four Seasons Hotel New York,2015-10-19,2,10
The Roosevelt Hotel New York City,2015-10-08,2,10
Westin New York at Times Square,2015-08-14,3,10
The Plaza Hotel,2015-10-18,3,10
The Roosevelt Hotel New York City,2015-09-24,2,10
Hampton Inn New York - 35th Street - Empire State Building,2015-10-14,2,10
Four Seasons Hotel New York,2015-11-09,2,10
Four Seasons Hotel New York,2015-11-09,4,10
Residence Inn Newark Elizabeth Liberty International Airport,2016-01-01,1,10
DoubleTree by Hilton Metropolitan - New York City,2015-09-26,4,10
Westin New York at Times Square,2015-09-17,3,10
Four Seasons Hotel New York,2015-11-16,3,10
Four Seasons Hotel New York,2015-11-12,1,10
Four Seasons Hotel New York,2015-11-16,1,10
Westin New York at Times Square,2015-09-10,3,10
Four Seasons Hotel New York,2015-11-12,4,10
Wyndham Garden Brooklyn Sunset Park,2015-10-04,3,10
Hilton Garden Inn New York Midtown Park Ave,2015-07-28,2,10
Westin New York at Times Square,2015-09-11,3,10
Wyndham Garden Brooklyn Sunset Park,2015-10-12,3,10
Hilton Garden Inn New York Midtown Park Ave,2015-07-27,2,10
Wyndham Garden Brooklyn Sunset Park,2015-10-06,2,10
Wyndham Garden Brooklyn Sunset Park,2015-10-10,3,10
Four Seasons Hotel New York,2015-11-15,3,10
Hampton Inn New York - 35th Street - Empire State Building,2015-11-20,2,10
Four Seasons Hotel New York,2015-11-15,2,10
DoubleTree by Hilton Metropolitan - New York City,2015-09-26,1,10
Four Seasons Hotel New York,2015-11-15,1,10
Conrad New York,2015-07-22,2,10
Viceroy New York,2015-10-08,2,10
Conrad New York,2015-07-22,3,10
The Plaza Hotel,2015-10-26,1,10
Residence Inn Newark Elizabeth Liberty International Airport,2015-12-31,1,10
Westin New York at Times Square,2015-08-17,2,10
Westin New York at Times Square,2015-09-06,3,10
The Plaza Hotel,2015-10-20,1,10
DoubleTree by Hilton Metropolitan - New York City,2015-11-03,2,10
DoubleTree by Hilton Metropolitan - New York City,2015-11-11,4,10
DoubleTree by Hilton Metropolitan - New York City,2015-09-09,2,10
The Roosevelt Hotel New York City,2015-09-23,1,10
Westin New York at Times Square,2015-08-19,3,10
The Lexington New York City Autograph Collection,2015-09-01,2,10
W New York - Union Square,2015-09-27,3,10
The Plaza Hotel,2015-10-22,4,10
The Lexington New York City Autograph Collection,2015-08-28,2,10
Viceroy New York,2015-11-16,2,10
The Plaza Hotel,2015-10-23,4,10
Wyndham Garden Brooklyn Sunset Park,2015-09-29,3,10
W New York - Union Square,2015-10-08,2,10
Wyndham Garden Brooklyn Sunset Park,2015-09-30,3,10
W New York - Union Square,2015-10-12,2,10
The Lexington New York City Autograph Collection,2015-08-16,3,10
DoubleTree by Hilton Metropolitan - New York City,2015-09-27,4,10
Viceroy New York,2015-10-07,2,10
The Lexington New York City Autograph Collection,2015-08-15,3,10
DoubleTree by Hilton Metropolitan - New York City,2015-11-11,3,10
Wyndham Garden Brooklyn Sunset Park,2015-10-03,2,10
The Plaza Hotel,2015-10-24,4,10
Hampton Inn New York - 35th Street - Empire State Building,2015-10-07,2,10
Hampton Inn New York - 35th Street - Empire State Building,2015-10-08,2,10
The Plaza Hotel,2015-09-27,3,10
W New York - Union Square,2015-10-06,2,10
The Plaza Hotel,2015-09-27,2,10
W New York - Union Square,2015-09-23,3,10
DoubleTree by Hilton Metropolitan - New York City,2015-08-15,2,10
W New York - Union Square,2015-07-20,3,10
Viceroy New York,2015-10-11,4,10
The New York EDITION,2015-12-24,2,10
Residence Inn Newark Elizabeth Liberty International Airport,2015-11-16,3,10
Grand Hyatt New York,2015-11-09,3,10
The Plaza Hotel,2015-09-25,4,10
Wyndham Garden Brooklyn Sunset Park,2015-12-19,2,10
Grand Hyatt New York,2015-11-10,4,10
Westin New York at Times Square,2015-11-27,2,10
W New York - Union Square,2015-07-19,3,10
The New York EDITION,2015-12-28,3,10
The New York EDITION,2015-09-12,3,10
W New York - Union Square,2015-07-18,3,10
Four Seasons Hotel New York,2015-09-29,3,10
Residence Inn Newark Elizabeth Liberty International Airport,2015-11-20,4,10
Grand Hyatt New York,2015-11-19,1,10
Residence Inn Newark Elizabeth Liberty International Airport,2015-11-14,2,10
Wyndham Garden Brooklyn Sunset Park,2015-12-20,2,10
Residence Inn Newark Elizabeth Liberty International Airport,2015-11-12,4,10
Wyndham Garden Brooklyn Sunset Park,2015-12-25,2,10
Viceroy New York,2015-09-29,4,10
Viceroy New York,2015-09-26,4,10
Viceroy New York,2015-09-25,3,10
Wyndham Garden Brooklyn Sunset Park,2015-12-27,3,10
Wyndham Garden Brooklyn Sunset Park,2015-12-26,3,10
Westin New York at Times Square,2015-11-11,3,10
Wyndham Garden Brooklyn Sunset Park,2015-12-25,3,10
Wyndham Garden Brooklyn Sunset Park,2015-12-24,3,10
Residence Inn Newark Elizabeth Liberty International Airport,2015-11-12,2,10
Wyndham Garden Brooklyn Sunset Park,2015-12-24,2,10
Residence Inn Newark Elizabeth Liberty International Airport,2015-11-05,4,10
Wyndham Garden Brooklyn Sunset Park,2015-12-21,2,10
Residence Inn Newark Elizabeth Liberty International Airport,2015-11-07,2,10
DoubleTree by Hilton Metropolitan - New York City,2015-08-16,2,10
Four Seasons Hotel New York,2015-09-16,3,10
The New York EDITION,2015-12-21,3,10
Residence Inn Newark Elizabeth Liberty International Airport,2015-11-21,4,10
W New York - Union Square,2015-10-08,3,10
The Plaza Hotel,2015-09-21,2,10
DoubleTree by Hilton Metropolitan - New York City,2015-10-16,1,10
Wyndham Garden Brooklyn Sunset Park,2015-11-22,3,10
W New York - Union Square,2015-07-17,3,10
W New York - Union Square,2015-10-05,3,10
The Roosevelt Hotel New York City,2015-10-14,2,10
Four Seasons Hotel New York,2015-10-06,2,10
Conrad New York,2015-12-20,2,10
W New York Times Square,2015-10-17,4,10
W New York - Union Square,2015-07-17,2,10
Viceroy New York,2015-10-10,3,10
Residence Inn Newark Elizabeth Liberty International Airport,2015-12-10,3,10
Conrad New York,2015-12-17,3,10
Four Seasons Hotel New York,2015-10-06,3,10
The Plaza Hotel,2015-09-23,2,10
Hilton Garden Inn Times Square,2015-09-26,2,9
Hyatt Union Square New York,2015-09-27,4,9
Loews Regency New York Hotel,2015-10-30,2,9
Hilton Garden Inn Times Square,2015-09-04,2,9
Homewood Suites by Hilton NY Midtown Manhattan Times Square,2015-08-29,2,9
W New York - Union Square,2015-09-30,3,9
Hilton Newark Airport,2015-12-24,2,9
Westin New York at Times Square,2015-09-23,3,9
Newark Liberty International Airport Marriott,2015-09-26,4,9
Homewood Suites by Hilton NY Midtown Manhattan Times Square,2015-08-22,1,9
Hilton Garden Inn Times Square,2015-10-09,3,9
Hilton Garden Inn Times Square,2015-10-11,1,9
Hilton Garden Inn Times Square,2015-09-05,2,9
Hilton Garden Inn Times Square,2015-09-26,3,9
Conrad New York,2015-12-10,3,9
The New York EDITION,2015-12-20,3,9
Newark Liberty International Airport Marriott,2015-11-10,3,9
Hilton Garden Inn Times Square,2015-10-09,2,9
Loews Regency New York Hotel,2015-11-05,1,9
Conrad New York,2015-12-19,2,9
Hilton Garden Inn Times Square,2015-09-02,1,9
Grand Hyatt New York,2015-10-28,3,9
Park Hyatt New York,2015-08-04,2,9
Four Seasons Hotel New York,2015-11-17,3,9
Langham Place New York Fifth Avenue,2015-07-21,1,9
Conrad New York,2015-11-08,2,9
Newark Liberty International Airport Marriott,2015-11-05,3,9
Loews Regency New York Hotel,2015-10-24,2,9
DoubleTree by Hilton Metropolitan - New York City,2015-09-23,2,9
DoubleTree by Hilton Metropolitan - New York City,2015-09-18,3,9
Hilton Garden Inn Times Square,2015-10-13,3,9
Grand Hyatt New York,2015-09-30,2,9
Park Hyatt New York,2015-07-27,1,9
Homewood Suites by Hilton NY Midtown Manhattan Times Square,2015-08-19,3,9
Four Seasons Hotel New York,2015-11-15,4,9
The Plaza Hotel,2015-09-23,3,9
Conrad New York,2015-11-09,2,9
Conrad New York,2015-11-11,3,9
The New York EDITION,2015-12-14,3,9
Four Seasons Hotel New York,2015-11-16,2,9
Loews Regency New York Hotel,2015-10-29,2,9
The New York EDITION,2015-12-17,2,9
Park Hyatt New York,2015-08-04,4,9
Park Hyatt New York,2015-07-25,1,9
Newark Liberty International Airport Marriott,2015-11-22,4,9
Four Seasons Hotel New York,2015-11-23,2,9
Homewood Suites by Hilton NY Midtown Manhattan Times Square,2015-08-21,2,9
Loews Regency New York Hotel,2015-11-05,2,9
Conrad New York,2015-12-23,2,9
Homewood Suites by Hilton NY Midtown Manhattan Times Square,2015-08-27,2,9
Hilton Garden Inn Times Square,2015-09-20,4,9
The New York EDITION,2015-12-27,3,9
Loews Regency New York Hotel,2015-11-08,3,9
DoubleTree by Hilton Metropolitan - New York City,2015-09-17,2,9
The Plaza Hotel,2015-10-06,2,9
Hilton Garden Inn Times Square,2015-09-30,1,9
The New York EDITION,2015-12-29,3,9
Hilton Garden Inn Times Square,2015-09-15,2,9
DoubleTree by Hilton Hotel Newark Airport,2015-07-18,1,9
Loews Regency New York Hotel,2015-11-09,2,9
Hilton Garden Inn Times Square,2015-09-16,1,9
Newark Liberty International Airport Marriott,2015-09-04,3,9
Viceroy New York,2015-10-10,4,9
Hilton Garden Inn Times Square,2015-09-16,3,9
The Plaza Hotel,2015-09-20,2,9
Hyatt Union Square New York,2015-10-04,1,9
Park Hyatt New York,2015-07-28,1,9
W New York - Union Square,2015-10-04,3,9
Hilton Garden Inn Times Square,2015-10-02,4,9
Hilton Garden Inn Times Square,2015-09-18,4,9
Hilton Garden Inn Times Square,2015-10-02,1,9
The Plaza Hotel,2015-10-07,3,9
Hilton Garden Inn Times Square,2015-10-01,4,9
Loews Regency New York Hotel,2015-11-10,2,9
The New York EDITION,2016-01-01,2,9
Newark Liberty International Airport Marriott,2015-09-02,4,9
Newark Liberty International Airport Marriott,2015-11-15,4,9
Hyatt Union Square New York,2015-10-17,2,9
Loews Regency New York Hotel,2015-11-07,3,9
Hilton Garden Inn Times Square,2015-09-19,4,9
Newark Liberty International Airport Marriott,2015-08-31,4,9
The Plaza Hotel,2015-10-07,4,9
The New York EDITION,2015-12-22,3,9
The New York EDITION,2015-12-23,2,9
The Plaza Hotel,2015-09-21,3,9
Park Hyatt New York,2015-07-26,1,9
