hotel_name,star_rating,rating_score,location_score,review_amount,price,breakfast_included,free_cancellation,no_prepayment_needed,centrally_located,sustainability_certification,checkin,checkout,snapshot,group_index,bed_score,distance_score,hotel_name_encoded,ttt,los
New York Hilton Midtown,4.0,7.4,9.4,2036.0,1263,0,0,0,1,0,2025-03-17,2025-03-19,2025-03-12,49,2.0,5,242,7,2
New York Hilton Midtown,4.0,7.4,9.4,2036.0,712,0,0,0,0,0,2025-03-18,2025-03-19,2025-03-10,54,2.0,1,242,8,1
New York Hilton Midtown,4.0,7.4,9.4,2036.0,1198,0,0,0,1,0,2025-03-18,2025-03-20,2025-03-10,56,2.0,5,242,8,2
New York Hilton Midtown,4.0,7.4,9.4,2036.0,476,0,0,0,1,0,2025-03-19,2025-03-20,2025-03-10,62,4.0,5,242,9,1
New York Hilton Midtown,4.0,7.4,9.4,2036.0,865,0,0,0,1,0,2025-03-19,2025-03-21,2025-03-10,96,4.0,5,242,9,2
New York Hilton Midtown,4.0,7.4,9.4,2036.0,1254,0,0,0,1,0,2025-03-19,2025-03-22,2025-03-10,70,4.0,5,242,9,3
New York Hilton Midtown,4.0,7.4,9.4,2036.0,1586,0,0,0,1,0,2025-03-19,2025-03-23,2025-03-12,68,4.0,5,242,9,4
New York Hilton Midtown,4.0,7.4,9.4,2036.0,1899,0,0,0,1,0,2025-03-19,2025-03-24,2025-03-12,67,4.0,5,242,9,5
New York Hilton Midtown,4.0,7.4,9.4,2036.0,372,0,0,0,1,0,2025-03-20,2025-03-21,2025-03-12,99,4.0,5,242,10,1
New York Hilton Midtown,4.0,7.4,9.4,2036.0,744,0,0,0,1,0,2025-03-20,2025-03-22,2025-03-12,67,2.0,5,242,10,2
New York Hilton Midtown,4.0,7.4,9.4,2036.0,1096,0,0,0,1,0,2025-03-20,2025-03-23,2025-03-12,76,4.0,5,242,10,3
New York Hilton Midtown,4.0,7.4,9.4,2036.0,1399,0,0,0,1,0,2025-03-20,2025-03-24,2025-03-10,72,4.0,5,242,10,4
New York Hilton Midtown,4.0,7.4,9.4,2036.0,2152,0,0,0,0,0,2025-03-20,2025-03-25,2025-03-10,88,4.0,1,242,10,5
New York Hilton Midtown,4.0,7.4,9.4,2035.0,342,0,0,0,0,0,2025-03-21,2025-03-22,2025-03-17,69,4.0,5,242,11,1
New York Hilton Midtown,4.0,7.4,9.4,2036.0,685,0,0,0,1,0,2025-03-21,2025-03-23,2025-03-12,74,3.0,5,242,11,2
New York Hilton Midtown,4.0,7.4,9.4,2036.0,979,0,0,0,1,0,2025-03-21,2025-03-24,2025-03-12,67,3.0,5,242,11,3
New York Hilton Midtown,4.0,7.4,9.4,2036.0,1813,0,0,0,0,0,2025-03-21,2025-03-25,2025-03-10,59,4.0,5,242,11,4
New York Hilton Midtown,4.0,7.4,9.4,2035.0,2522,0,0,0,0,0,2025-03-21,2025-03-26,2025-03-17,63,2.0,1,242,11,5
New York Hilton Midtown,4.0,7.4,9.4,2035.0,332,0,0,0,1,0,2025-03-22,2025-03-23,2025-03-17,63,3.0,5,242,12,1
New York Hilton Midtown,4.0,7.4,9.4,2035.0,625,0,0,0,1,0,2025-03-22,2025-03-24,2025-03-17,78,3.0,5,242,12,2
New York Hilton Midtown,4.0,7.4,9.4,2035.0,1427,0,0,0,1,0,2025-03-22,2025-03-25,2025-03-17,67,2.0,5,242,12,3
New York Hilton Midtown,4.0,7.4,9.4,2035.0,2131,0,0,0,1,0,2025-03-22,2025-03-26,2025-03-17,72,2.0,5,242,12,4
New York Hilton Midtown,4.0,7.4,9.4,2035.0,2836,0,0,0,1,0,2025-03-22,2025-03-27,2025-03-17,58,2.0,5,242,12,5
New York Hilton Midtown,4.0,7.4,9.4,2035.0,293,0,0,0,1,0,2025-03-23,2025-03-24,2025-03-17,75,3.0,5,242,13,1
New York Hilton Midtown,4.0,7.4,9.4,2035.0,996,0,0,0,0,0,2025-03-23,2025-03-25,2025-03-17,72,2.0,5,242,13,2
New York Hilton Midtown,4.0,7.4,9.4,2036.0,1723,0,0,0,1,0,2025-03-23,2025-03-26,2025-03-12,67,2.0,5,242,13,3
New York Hilton Midtown,4.0,7.4,9.4,2036.0,2428,0,0,0,1,0,2025-03-23,2025-03-27,2025-03-12,71,2.0,5,242,13,4
New York Hilton Midtown,4.0,7.4,9.4,2035.0,2761,0,0,0,0,0,2025-03-23,2025-03-28,2025-03-17,74,2.0,1,242,13,5
New York Hilton Midtown,4.0,7.4,9.4,2035.0,683,0,0,0,0,0,2025-03-24,2025-03-25,2025-03-17,62,2.0,5,242,14,1
New York Hilton Midtown,4.0,7.4,9.4,2035.0,1409,0,0,0,1,0,2025-03-24,2025-03-26,2025-03-17,60,2.0,5,242,14,2
New York Hilton Midtown,4.0,7.4,9.4,2035.0,2113,0,0,0,0,0,2025-03-24,2025-03-27,2025-03-17,58,2.0,5,242,14,3
New York Hilton Midtown,4.0,7.4,9.4,2035.0,2429,0,0,0,0,0,2025-03-24,2025-03-28,2025-03-17,74,2.0,1,242,14,4
New York Hilton Midtown,4.0,7.4,9.4,2035.0,2758,0,0,0,1,0,2025-03-24,2025-03-29,2025-03-17,62,2.0,5,242,14,5
New York Hilton Midtown,4.0,7.4,9.4,2035.0,683,0,0,0,1,0,2025-03-25,2025-03-26,2025-03-17,99,2.0,5,242,15,1
New York Hilton Midtown,4.0,7.4,9.4,2035.0,1366,0,0,0,1,0,2025-03-25,2025-03-27,2025-03-17,66,2.0,5,242,15,2
New York Hilton Midtown,4.0,7.4,9.4,2035.0,1725,0,0,0,1,0,2025-03-25,2025-03-28,2025-03-17,69,2.0,5,242,15,3
New York Hilton Midtown,4.0,7.4,9.4,2035.0,2041,0,0,0,0,0,2025-03-25,2025-03-29,2025-03-17,69,2.0,5,242,15,4
New York Hilton Midtown,4.0,7.4,9.4,2035.0,2391,0,0,0,1,0,2025-03-25,2025-03-30,2025-03-17,75,2.0,5,242,15,5
New York Hilton Midtown,4.0,7.4,9.4,2036.0,705,0,0,0,1,0,2025-03-26,2025-03-27,2025-03-12,59,2.0,5,242,16,1
New York Hilton Midtown,4.0,7.4,9.4,2035.0,982,0,0,0,0,0,2025-03-26,2025-03-28,2025-03-17,99,4.0,5,242,16,2
New York Hilton Midtown,4.0,7.4,9.4,2035.0,1264,0,0,0,0,0,2025-03-26,2025-03-29,2025-03-17,89,4.0,5,242,16,3
New York Hilton Midtown,4.0,7.4,9.4,2035.0,1584,0,0,0,0,0,2025-03-26,2025-03-30,2025-03-17,65,4.0,1,242,16,4
New York Hilton Midtown,4.0,7.4,9.4,2035.0,1877,0,0,0,1,0,2025-03-26,2025-03-31,2025-03-17,68,4.0,5,242,16,5
New York Hilton Midtown,4.0,7.4,9.4,2035.0,312,0,0,0,1,0,2025-03-27,2025-03-28,2025-03-17,73,4.0,5,242,17,1
New York Hilton Midtown,4.0,7.4,9.4,2035.0,593,0,0,0,1,0,2025-03-27,2025-03-29,2025-03-17,72,4.0,5,242,17,2
New York Hilton Midtown,4.0,7.4,9.4,2036.0,898,0,0,0,1,0,2025-03-27,2025-03-30,2025-03-12,72,3.0,5,242,17,3
New York Hilton Midtown,4.0,7.4,9.4,2035.0,1194,0,0,0,1,0,2025-03-27,2025-03-31,2025-03-17,71,4.0,5,242,17,4
New York Hilton Midtown,4.0,7.4,9.4,2036.0,1587,0,0,0,0,0,2025-03-27,2025-04-01,2025-03-10,98,3.0,5,242,17,5
New York Hilton Midtown,4.0,7.4,9.4,2036.0,291,0,0,0,1,0,2025-03-28,2025-03-29,2025-03-12,73,3.0,5,242,18,1
New York Hilton Midtown,4.0,7.4,9.4,2036.0,582,0,0,0,1,0,2025-03-28,2025-03-30,2025-03-12,73,3.0,5,242,18,2
New York Hilton Midtown,4.0,7.4,9.4,2035.0,882,0,0,0,1,0,2025-03-28,2025-03-31,2025-03-17,76,4.0,5,242,18,3
New York Hilton Midtown,4.0,7.4,9.4,2035.0,1216,0,0,0,1,0,2025-03-28,2025-04-01,2025-03-17,69,4.0,5,242,18,4
New York Hilton Midtown,4.0,7.4,9.4,2036.0,1556,0,0,0,1,0,2025-03-28,2025-04-02,2025-03-12,76,3.0,5,242,18,5
New York Hilton Midtown,4.0,7.4,9.4,2036.0,289,0,0,0,1,0,2025-03-29,2025-03-30,2025-03-10,60,3.0,5,242,19,1
New York Hilton Midtown,4.0,7.4,9.4,2035.0,601,0,0,0,0,0,2025-03-29,2025-03-31,2025-03-17,77,4.0,1,242,19,2
New York Hilton Midtown,4.0,7.4,9.4,2036.0,912,0,0,0,1,0,2025-03-29,2025-04-01,2025-03-12,77,3.0,5,242,19,3
New York Hilton Midtown,4.0,7.4,9.4,2036.0,1265,0,0,0,1,0,2025-03-29,2025-04-02,2025-03-12,65,3.0,5,242,19,4
New York Hilton Midtown,4.0,7.4,9.4,2036.0,1636,0,0,0,1,0,2025-03-29,2025-04-03,2025-03-12,60,3.0,5,242,19,5
New York Hilton Midtown,4.0,7.4,9.4,2035.0,273,0,0,0,0,0,2025-03-30,2025-03-31,2025-03-17,75,3.0,5,242,20,1
New York Hilton Midtown,4.0,7.4,9.4,2035.0,590,0,0,0,0,0,2025-03-30,2025-04-01,2025-03-17,98,3.0,1,242,20,2
New York Hilton Midtown,4.0,7.4,9.4,2036.0,974,0,0,0,1,0,2025-03-30,2025-04-02,2025-03-12,70,3.0,5,242,20,3
New York Hilton Midtown,4.0,7.4,9.4,2036.0,1466,0,0,0,1,0,2025-03-30,2025-04-03,2025-03-12,68,2.0,5,242,20,4
New York Hilton Midtown,4.0,7.4,9.4,2036.0,1787,0,0,0,1,0,2025-03-30,2025-04-04,2025-03-12,72,4.0,5,242,20,5
New York Hilton Midtown,4.0,7.4,9.4,2036.0,298,0,0,0,1,0,2025-03-31,2025-04-01,2025-03-12,66,3.0,5,242,21,1
New York Hilton Midtown,4.0,7.4,9.4,2036.0,705,0,0,0,1,0,2025-03-31,2025-04-02,2025-03-12,59,2.0,5,242,21,2
New York Hilton Midtown,4.0,7.4,9.4,2036.0,1095,0,0,0,1,0,2025-03-31,2025-04-03,2025-03-12,90,2.0,5,242,21,3
New York Hilton Midtown,4.0,7.4,9.4,2036.0,1463,0,0,0,1,0,2025-03-31,2025-04-04,2025-03-12,66,2.0,5,242,21,4
New York Hilton Midtown,4.0,7.4,9.4,2036.0,1757,0,0,0,1,0,2025-03-31,2025-04-05,2025-03-12,60,4.0,5,242,21,5
New York Hilton Midtown,4.0,7.4,9.4,2036.0,371,0,0,0,1,0,2025-04-01,2025-04-02,2025-03-12,62,2.0,5,242,22,1
New York Hilton Midtown,4.0,7.4,9.4,2036.0,761,0,0,0,1,0,2025-04-01,2025-04-03,2025-03-12,70,2.0,5,242,22,2
New York Hilton Midtown,4.0,7.4,9.4,2036.0,1129,0,0,0,1,0,2025-04-01,2025-04-04,2025-03-12,66,2.0,5,242,22,3
New York Hilton Midtown,4.0,7.4,9.4,2036.0,1518,0,0,0,0,0,2025-04-01,2025-04-05,2025-03-10,63,2.0,1,242,22,4
New York Hilton Midtown,4.0,7.4,9.4,2036.0,1853,0,0,0,1,0,2025-04-01,2025-04-06,2025-03-12,68,4.0,5,242,22,5
New York Hilton Midtown,4.0,7.4,9.4,2036.0,387,0,0,0,1,0,2025-04-02,2025-04-03,2025-03-10,85,2.0,5,242,23,1
New York Hilton Midtown,4.0,7.4,9.4,2036.0,753,0,0,0,0,0,2025-04-02,2025-04-04,2025-03-10,55,2.0,5,242,23,2
New York Hilton Midtown,4.0,7.4,9.4,2036.0,1011,0,0,0,0,0,2025-04-02,2025-04-05,2025-03-10,65,3.0,1,242,23,3
New York Hilton Midtown,4.0,7.4,9.4,2036.0,1400,0,0,0,0,0,2025-04-02,2025-04-06,2025-03-10,81,3.0,1,242,23,4
New York Hilton Midtown,4.0,7.4,9.4,2036.0,1749,0,0,0,0,0,2025-04-02,2025-04-07,2025-03-10,61,3.0,1,242,23,5
New York Hilton Midtown,4.0,7.4,9.4,2035.0,339,0,0,0,1,0,2025-04-03,2025-04-04,2025-03-17,71,2.0,5,242,24,1
New York Hilton Midtown,4.0,7.4,9.4,2036.0,642,0,0,0,1,0,2025-04-03,2025-04-05,2025-03-10,66,3.0,5,242,24,2
New York Hilton Midtown,4.0,7.4,9.4,2036.0,1031,0,0,0,0,0,2025-04-03,2025-04-06,2025-03-10,23,3.0,1,242,24,3
New York Hilton Midtown,4.0,7.4,9.4,2036.0,1381,0,0,0,0,0,2025-04-03,2025-04-07,2025-03-10,65,3.0,1,242,24,4
New York Hilton Midtown,4.0,7.4,9.4,2036.0,1770,0,0,0,1,0,2025-04-03,2025-04-08,2025-03-10,64,3.0,5,242,24,5
New York Hilton Midtown,4.0,7.4,9.4,2036.0,293,0,0,0,0,0,2025-04-04,2025-04-05,2025-03-10,6,3.0,1,242,25,1
New York Hilton Midtown,4.0,7.4,9.4,2036.0,687,0,0,0,1,0,2025-04-04,2025-04-06,2025-03-12,70,3.0,5,242,25,2
New York Hilton Midtown,4.0,7.4,9.4,2036.0,1032,0,0,0,1,0,2025-04-04,2025-04-07,2025-03-10,68,3.0,5,242,25,3
New York Hilton Midtown,4.0,7.4,9.4,2036.0,1421,0,0,0,0,0,2025-04-04,2025-04-08,2025-03-10,64,3.0,5,242,25,4
New York Hilton Midtown,4.0,7.4,9.4,2036.0,1872,0,0,0,0,0,2025-04-04,2025-04-09,2025-03-10,86,3.0,5,242,25,5
New York Hilton Midtown,4.0,7.4,9.4,2036.0,389,0,0,0,0,0,2025-04-05,2025-04-06,2025-03-10,53,3.0,5,242,26,1
New York Hilton Midtown,4.0,7.4,9.4,2036.0,739,0,0,0,0,0,2025-04-05,2025-04-07,2025-03-10,62,3.0,1,242,26,2
New York Hilton Midtown,4.0,7.4,9.4,2036.0,1127,0,0,0,1,0,2025-04-05,2025-04-08,2025-03-10,57,3.0,5,242,26,3
New York Hilton Midtown,4.0,7.4,9.4,2036.0,1579,0,0,0,0,0,2025-04-05,2025-04-09,2025-03-10,58,3.0,5,242,26,4
New York Hilton Midtown,4.0,7.4,9.4,2036.0,2030,0,0,0,1,0,2025-04-05,2025-04-10,2025-03-10,50,3.0,5,242,26,5
New York Hilton Midtown,4.0,7.4,9.4,2036.0,350,0,0,0,1,0,2025-04-06,2025-04-07,2025-03-10,99,3.0,5,242,27,1
New York Hilton Midtown,4.0,7.4,9.4,2036.0,744,0,0,0,1,0,2025-04-06,2025-04-08,2025-03-12,66,3.0,5,242,27,2
New York Hilton Midtown,4.0,7.4,9.4,2036.0,1190,0,0,0,1,0,2025-04-06,2025-04-09,2025-03-10,56,3.0,5,242,27,3
New York Hilton Midtown,4.0,7.4,9.4,2036.0,1641,0,0,0,1,0,2025-04-06,2025-04-10,2025-03-10,70,3.0,5,242,27,4
New York Hilton Midtown,4.0,7.4,9.4,2036.0,2030,0,0,0,0,0,2025-04-06,2025-04-11,2025-03-10,67,3.0,1,242,27,5
New York Hilton Midtown,4.0,7.4,9.4,2034.0,386,0,0,0,1,0,2025-04-07,2025-04-08,2025-03-17,71,3.0,5,242,28,1
New York Hilton Midtown,4.0,7.4,9.4,2036.0,840,0,0,0,0,0,2025-04-07,2025-04-09,2025-03-10,71,3.0,5,242,28,2
New York Hilton Midtown,4.0,7.4,9.4,2036.0,1291,0,0,0,0,0,2025-04-07,2025-04-10,2025-03-10,65,3.0,1,242,28,3
New York Hilton Midtown,4.0,7.4,9.4,2036.0,1680,0,0,0,0,0,2025-04-07,2025-04-11,2025-03-10,63,3.0,1,242,28,4
New York Hilton Midtown,4.0,7.4,9.4,2036.0,2068,0,0,0,0,0,2025-04-07,2025-04-12,2025-03-10,66,3.0,1,242,28,5
New York Hilton Midtown,4.0,7.4,9.4,2036.0,451,0,0,0,0,0,2025-04-08,2025-04-09,2025-03-10,69,3.0,1,242,29,1
New York Hilton Midtown,4.0,7.4,9.4,2036.0,902,0,0,0,0,0,2025-04-08,2025-04-10,2025-03-10,66,3.0,5,242,29,2
New York Hilton Midtown,4.0,7.4,9.4,2036.0,1291,0,0,0,1,0,2025-04-08,2025-04-11,2025-03-10,56,3.0,5,242,29,3
New York Hilton Midtown,4.0,7.4,9.4,2036.0,1680,0,0,0,0,0,2025-04-08,2025-04-12,2025-03-10,58,3.0,1,242,29,4
New York Hilton Midtown,4.0,7.4,9.4,2036.0,2101,0,0,0,1,0,2025-04-08,2025-04-13,2025-03-10,65,3.0,5,242,29,5
New York Hilton Midtown,4.0,7.4,9.4,2036.0,451,0,0,0,1,0,2025-04-09,2025-04-10,2025-03-10,50,3.0,5,242,30,1
New York Hilton Midtown,4.0,7.4,9.4,2036.0,840,0,0,0,0,0,2025-04-09,2025-04-11,2025-03-10,65,3.0,1,242,30,2
New York Hilton Midtown,4.0,7.4,9.4,2036.0,1229,0,0,0,1,0,2025-04-09,2025-04-12,2025-03-10,62,3.0,5,242,30,3
New York Hilton Midtown,4.0,7.4,9.4,2036.0,1651,0,0,0,1,0,2025-04-09,2025-04-13,2025-03-10,64,3.0,5,242,30,4
New York Hilton Midtown,4.0,7.4,9.4,2036.0,2020,0,0,0,1,0,2025-04-09,2025-04-14,2025-03-10,82,3.0,5,242,30,5
New York Marriott Marquis,5.0,8.3,9.5,3069.0,567,0,0,0,1,0,2025-03-17,2025-03-18,2025-03-12,24,4.0,5,243,7,1
New York Marriott Marquis,5.0,8.3,9.5,3069.0,1509,0,0,0,1,0,2025-03-20,2025-03-23,2025-03-12,27,4.0,5,243,10,3
New York Marriott Marquis,5.0,8.3,9.5,3067.0,1857,0,0,0,0,0,2025-03-24,2025-03-26,2025-03-10,26,2.0,1,243,14,2
New York Marriott Marquis,5.0,8.3,9.5,3067.0,2420,0,0,0,1,0,2025-03-24,2025-03-27,2025-03-10,28,4.0,5,243,14,3
New York Marriott Marquis,5.0,8.3,9.5,3070.0,1698,0,0,0,0,0,2025-03-26,2025-03-29,2025-03-17,31,4.0,4,243,16,3
New York Marriott Marquis,5.0,8.3,9.5,3072.0,1063,0,0,0,1,0,2025-03-27,2025-03-29,2025-03-17,26,4.0,5,243,17,2
New York Marriott Marquis,5.0,8.3,9.5,3067.0,584,0,0,0,1,0,2025-03-28,2025-03-29,2025-03-10,40,4.0,5,243,18,1
New York Marriott Marquis,5.0,8.3,9.5,3072.0,1853,0,0,0,1,0,2025-03-31,2025-04-03,2025-03-17,27,2.0,5,243,21,3
New York Marriott Marquis,5.0,8.3,9.5,3072.0,580,0,0,0,0,0,2025-04-01,2025-04-02,2025-03-17,26,2.0,4,243,22,1
New York Marriott Marquis,5.0,8.3,9.5,3070.0,1342,0,0,0,1,0,2025-04-01,2025-04-03,2025-03-12,24,2.0,5,243,22,2
New York Marriott Marquis,5.0,8.3,9.5,3070.0,1842,0,0,0,1,0,2025-04-01,2025-04-04,2025-03-12,21,2.0,5,243,22,3
New York Marriott Marquis,5.0,8.3,9.5,3072.0,2413,0,0,0,1,0,2025-04-01,2025-04-05,2025-03-17,20,2.0,5,243,22,4
New York Marriott Marquis,5.0,8.3,9.5,3068.0,702,0,0,0,1,0,2025-04-02,2025-04-03,2025-03-10,30,2.0,5,243,23,1
New York Marriott Marquis,5.0,8.3,9.5,3070.0,1207,0,0,0,1,0,2025-04-02,2025-04-04,2025-03-12,25,2.0,5,243,23,2
New York Marriott Marquis,5.0,8.3,9.5,3072.0,1833,0,0,0,1,0,2025-04-02,2025-04-05,2025-03-17,25,2.0,5,243,23,3
New York Marriott Marquis,5.0,8.3,9.5,3072.0,2432,0,0,0,0,0,2025-04-02,2025-04-06,2025-03-17,24,4.0,1,243,23,4
New York Marriott Marquis,5.0,8.3,9.5,3072.0,483,0,0,0,1,0,2025-04-03,2025-04-04,2025-03-17,26,2.0,5,243,24,1
New York Marriott Marquis,5.0,8.3,9.5,3072.0,1105,0,0,0,1,0,2025-04-03,2025-04-05,2025-03-17,32,4.0,5,243,24,2
New York Marriott Marquis,5.0,8.3,9.5,3072.0,2163,0,0,0,0,0,2025-04-03,2025-04-07,2025-03-17,18,4.0,1,243,24,4
New York Marriott Marquis,5.0,8.3,9.5,3072.0,607,0,0,0,0,0,2025-04-04,2025-04-05,2025-03-17,23,4.0,1,243,25,1
New York Marriott Marquis,5.0,8.3,9.5,3072.0,1202,0,0,0,1,0,2025-04-04,2025-04-06,2025-03-17,23,4.0,5,243,25,2
New York Marriott Marquis,5.0,8.3,9.5,3068.0,1658,0,0,0,1,0,2025-04-04,2025-04-07,2025-03-10,24,4.0,5,243,25,3
New York Marriott Marquis,5.0,8.3,9.5,3070.0,2257,0,0,0,1,0,2025-04-04,2025-04-08,2025-03-12,25,4.0,5,243,25,4
New York Marriott Marquis,5.0,8.3,9.5,3072.0,596,0,0,0,1,0,2025-04-05,2025-04-06,2025-03-17,22,4.0,5,243,26,1
New York Marriott Marquis,5.0,8.3,9.5,3068.0,1054,0,0,0,0,0,2025-04-05,2025-04-07,2025-03-10,24,4.0,1,243,26,2
New York Marriott Marquis,5.0,8.3,9.5,3072.0,2463,0,0,0,1,0,2025-04-05,2025-04-09,2025-03-17,24,2.0,5,243,26,4
New York Marriott Marquis,5.0,8.3,9.5,3068.0,429,0,0,0,1,0,2025-04-06,2025-04-07,2025-03-10,36,2.0,5,243,27,1
New York Marriott Marquis,5.0,8.3,9.5,3070.0,1005,0,0,0,1,0,2025-04-06,2025-04-08,2025-03-12,24,2.0,5,243,27,2
New York Marriott Marquis,5.0,8.3,9.5,3070.0,1837,0,0,0,1,0,2025-04-06,2025-04-09,2025-03-12,24,2.0,5,243,27,3
New York Marriott Marquis,5.0,8.3,9.5,3068.0,1395,0,0,0,0,0,2025-04-07,2025-04-09,2025-03-10,25,2.0,4,243,28,2
New York Marriott Marquis,5.0,8.3,9.5,3072.0,1961,0,0,0,1,0,2025-04-07,2025-04-10,2025-03-17,26,2.0,5,243,28,3
New York Marriott Marquis,5.0,8.3,9.5,3068.0,826,0,0,0,0,0,2025-04-08,2025-04-09,2025-03-10,23,2.0,1,243,29,1
New York Marriott Marquis,5.0,8.3,9.5,3072.0,1392,0,0,0,1,0,2025-04-08,2025-04-10,2025-03-17,26,2.0,5,243,29,2
New York Marriott Marquis,5.0,8.3,9.5,3072.0,1912,0,0,0,1,0,2025-04-08,2025-04-11,2025-03-17,23,2.0,5,243,29,3
New York Marriott Marquis,5.0,8.3,9.5,3072.0,580,0,0,0,1,0,2025-04-09,2025-04-10,2025-03-17,32,2.0,5,243,30,1
New York Marriott Marquis,5.0,8.3,9.5,3072.0,1102,0,0,0,0,0,2025-04-09,2025-04-11,2025-03-17,26,2.0,1,243,30,2
New York Marriott Marquis,5.0,8.3,9.5,3070.0,1946,0,0,0,1,0,2025-04-09,2025-04-12,2025-03-12,26,2.0,5,243,30,3
Omni Berkshire Place,4.0,8.6,9.6,1704.0,2555,0,0,0,1,0,2025-03-11,2025-03-16,2025-03-10,21,4.0,5,250,1,5
Omni Berkshire Place,4.0,8.6,9.6,1704.0,1935,0,0,0,1,0,2025-03-12,2025-03-15,2025-03-12,23,4.0,5,250,2,3
Omni Berkshire Place,4.0,8.6,9.6,1704.0,411,0,0,0,1,0,2025-03-13,2025-03-14,2025-03-12,28,2.0,5,250,3,1
Omni Berkshire Place,4.0,8.6,9.6,1704.0,668,0,1,0,0,0,2025-03-13,2025-03-15,2025-03-10,28,4.0,1,250,3,2
Omni Berkshire Place,4.0,8.6,9.6,1704.0,1008,0,1,0,0,0,2025-03-13,2025-03-16,2025-03-10,21,4.0,1,250,3,3
Omni Berkshire Place,4.0,8.6,9.6,1704.0,340,0,1,0,0,0,2025-03-14,2025-03-15,2025-03-10,24,4.0,1,250,4,1
Omni Berkshire Place,4.0,8.6,9.6,1704.0,635,0,1,0,1,0,2025-03-14,2025-03-16,2025-03-10,28,4.0,5,250,4,2
Omni Berkshire Place,4.0,8.6,9.6,1704.0,1377,0,1,0,1,0,2025-03-14,2025-03-17,2025-03-10,30,4.0,5,250,4,3
Omni Berkshire Place,4.0,8.6,9.6,1704.0,377,0,1,0,1,0,2025-03-15,2025-03-16,2025-03-12,25,4.0,5,250,5,1
Omni Berkshire Place,4.0,8.6,9.6,1704.0,1082,0,1,0,1,0,2025-03-15,2025-03-17,2025-03-10,30,4.0,5,250,5,2
Omni Berkshire Place,4.0,8.6,9.6,1704.0,2155,0,1,0,1,0,2025-03-15,2025-03-18,2025-03-10,29,4.0,5,250,5,3
Omni Berkshire Place,4.0,8.6,9.6,1704.0,850,0,1,0,1,0,2025-03-16,2025-03-17,2025-03-10,31,4.0,5,250,6,1
Omni Berkshire Place,4.0,8.6,9.6,1704.0,1757,0,1,0,1,0,2025-03-16,2025-03-18,2025-03-10,26,4.0,5,250,6,2
Omni Berkshire Place,4.0,8.6,9.6,1704.0,957,0,0,0,1,0,2025-03-17,2025-03-18,2025-03-17,23,4.0,5,250,7,1
Omni Berkshire Place,4.0,8.6,9.6,1704.0,2061,0,1,0,0,0,2025-03-17,2025-03-19,2025-03-10,21,4.0,4,250,7,2
Omni Berkshire Place,4.0,8.6,9.6,1704.0,559,0,1,0,0,0,2025-03-20,2025-03-21,2025-03-10,29,4.0,1,250,10,1
Omni Berkshire Place,4.0,8.6,9.6,1704.0,931,0,1,0,1,0,2025-03-20,2025-03-22,2025-03-10,31,4.0,5,250,10,2
Omni Berkshire Place,4.0,8.6,9.6,1704.0,1353,0,1,0,0,0,2025-03-20,2025-03-23,2025-03-10,31,4.0,4,250,10,3
Omni Berkshire Place,4.0,8.6,9.6,1704.0,2065,0,1,0,1,0,2025-03-20,2025-03-25,2025-03-17,29,4.0,5,250,10,5
Omni Berkshire Place,4.0,8.6,9.6,1704.0,353,0,1,0,0,0,2025-03-21,2025-03-22,2025-03-17,28,4.0,4,250,11,1
Omni Berkshire Place,4.0,8.6,9.6,1704.0,353,0,1,0,1,0,2025-03-22,2025-03-23,2025-03-17,29,4.0,5,250,12,1
Omni Berkshire Place,4.0,8.6,9.6,1704.0,721,0,1,0,1,0,2025-03-22,2025-03-24,2025-03-17,33,4.0,5,250,12,2
Omni Berkshire Place,4.0,8.6,9.6,1704.0,1247,0,1,0,1,0,2025-03-22,2025-03-25,2025-03-17,28,4.0,5,250,12,3
Omni Berkshire Place,4.0,8.6,9.6,1704.0,451,0,1,0,0,0,2025-03-23,2025-03-24,2025-03-10,26,4.0,4,250,13,1
Omni Berkshire Place,4.0,8.6,9.6,1704.0,559,0,1,0,1,0,2025-03-24,2025-03-25,2025-03-10,31,4.0,5,250,14,1
Omni Berkshire Place,4.0,8.6,9.6,1704.0,1371,0,1,0,0,0,2025-03-24,2025-03-26,2025-03-10,30,4.0,1,250,14,2
Omni Berkshire Place,4.0,8.6,9.6,1704.0,583,0,1,0,1,0,2025-03-25,2025-03-26,2025-03-17,46,4.0,5,250,15,1
Omni Berkshire Place,4.0,8.6,9.6,1704.0,1881,0,1,0,0,0,2025-03-25,2025-03-29,2025-03-17,32,4.0,4,250,15,4
Omni Berkshire Place,4.0,8.6,9.6,1704.0,1350,0,1,0,0,0,2025-03-26,2025-03-29,2025-03-17,38,4.0,4,250,16,3
Omni Berkshire Place,4.0,8.6,9.6,1703.0,559,0,1,0,0,0,2025-03-27,2025-03-28,2025-03-10,31,4.0,1,250,17,1
Omni Berkshire Place,4.0,8.6,9.6,1704.0,880,0,1,0,1,0,2025-03-27,2025-03-29,2025-03-17,30,4.0,5,250,17,2
Omni Berkshire Place,4.0,8.6,9.6,1704.0,1125,0,1,0,1,0,2025-03-27,2025-03-30,2025-03-17,31,4.0,5,250,17,3
Omni Berkshire Place,4.0,8.6,9.6,1704.0,1539,0,1,0,1,0,2025-03-27,2025-03-31,2025-03-17,31,4.0,5,250,17,4
