Hotel Name,TTT,LOS,price_expedia,hotel_name,ttt,los,price_booking,price_difference,abs_price_difference
Hotel Indigo Lower East Side New York by IHG,5,4,937.0,Hotel Indigo Lower East Side New York by IHG,5,4,1597,-660.0,660.0
Hotel Indigo Lower East Side New York by IHG,5,5,1192.0,Hotel Indigo Lower East Side New York by IHG,5,5,2179,-987.0,987.0
Hotel Indigo Lower East Side New York by IHG,6,3,687.0,Hotel Indigo Lower East Side New York by IHG,6,3,1128,-441.0,441.0
Hotel Indigo Lower East Side New York by IHG,6,4,941.0,Hotel Indigo Lower East Side New York by IHG,6,4,1782,-841.0,841.0
Hotel Indigo Lower East Side New York by IHG,6,5,1329.0,Hotel Indigo Lower East Side New York by IHG,6,5,1969,-640.0,640.0
Hotel Indigo Lower East Side New York by IHG,7,3,666.0,Hotel Indigo Lower East Side New York by IHG,7,3,1456,-790.0,790.0
Hotel Indigo Lower East Side New York by IHG,7,4,921.0,Hotel Indigo Lower East Side New York by IHG,7,4,1763,-842.0,842.0
Hotel Indigo Lower East Side New York by IHG,7,5,1160.0,Hotel Indigo Lower East Side New York by IHG,7,5,2127,-967.0,967.0
Hotel Indigo Lower East Side New York by IHG,8,3,664.0,Hotel Indigo Lower East Side New York by IHG,8,3,1398,-734.0,734.0
Hotel Indigo Lower East Side New York by IHG,8,4,904.0,Hotel Indigo Lower East Side New York by IHG,8,4,1756,-852.0,852.0
Hotel Indigo Lower East Side New York by IHG,8,5,1214.0,Hotel Indigo Lower East Side New York by IHG,8,5,2144,-930.0,930.0
Hotel Indigo Lower East Side New York by IHG,9,3,622.0,Hotel Indigo Lower East Side New York by IHG,9,3,1269,-647.0,647.0
Hotel Indigo Lower East Side New York by IHG,9,4,932.0,Hotel Indigo Lower East Side New York by IHG,9,4,1650,-718.0,718.0
Hotel Indigo Lower East Side New York by IHG,14,4,1025.0,Hotel Indigo Lower East Side New York by IHG,14,4,1435,-410.0,410.0
Hotel Indigo Lower East Side New York by IHG,15,2,546.0,Hotel Indigo Lower East Side New York by IHG,15,2,664,-118.0,118.0
Hotel Indigo Lower East Side New York by IHG,15,3,851.0,Hotel Indigo Lower East Side New York by IHG,15,3,1005,-154.0,154.0
Hotel Indigo NYC Financial District by IHG,1,2,464.0,Hotel Indigo NYC Financial District by IHG,1,2,691,-227.0,227.0
Hotel Indigo NYC Financial District by IHG,2,1,129.0,Hotel Indigo NYC Financial District by IHG,2,1,300,-171.0,171.0
Hotel Indigo NYC Financial District by IHG,2,2,452.0,Hotel Indigo NYC Financial District by IHG,2,2,531,-79.0,79.0
Hotel Indigo NYC Financial District by IHG,2,5,1012.0,Hotel Indigo NYC Financial District by IHG,2,5,1293,-281.0,281.0
Hotel Indigo NYC Financial District by IHG,3,2,510.0,Hotel Indigo NYC Financial District by IHG,3,2,466,44.0,44.0
Hotel Indigo NYC Financial District by IHG,3,3,600.0,Hotel Indigo NYC Financial District by IHG,3,3,767,-167.0,167.0
Hotel Indigo NYC Financial District by IHG,3,4,825.0,Hotel Indigo NYC Financial District by IHG,3,4,897,-72.0,72.0
Hotel Indigo NYC Financial District by IHG,3,5,1155.0,Hotel Indigo NYC Financial District by IHG,3,5,1371,-216.0,216.0
Hotel Indigo NYC Financial District by IHG,4,2,452.0,Hotel Indigo NYC Financial District by IHG,4,2,535,-83.0,83.0
Hotel Indigo NYC Financial District by IHG,4,3,616.0,Hotel Indigo NYC Financial District by IHG,4,3,675,-59.0,59.0
Hotel Indigo NYC Financial District by IHG,4,4,773.0,Hotel Indigo NYC Financial District by IHG,4,4,999,-226.0,226.0
Hotel Indigo NYC Financial District by IHG,5,1,232.0,Hotel Indigo NYC Financial District by IHG,5,1,357,-125.0,125.0
Hotel Indigo NYC Financial District by IHG,5,3,586.0,Hotel Indigo NYC Financial District by IHG,5,3,762,-176.0,176.0
Hotel Indigo NYC Financial District by IHG,7,1,158.0,Hotel Indigo NYC Financial District by IHG,7,1,324,-166.0,166.0
Hotel Indigo NYC Financial District by IHG,9,4,791.0,Hotel Indigo NYC Financial District by IHG,9,4,1359,-568.0,568.0
Hotel Indigo NYC Financial District by IHG,10,1,197.0,Hotel Indigo NYC Financial District by IHG,10,1,207,-10.0,10.0
Hotel Indigo NYC Financial District by IHG,10,2,425.0,Hotel Indigo NYC Financial District by IHG,10,2,446,-21.0,21.0
Hotel Indigo NYC Financial District by IHG,10,3,585.0,Hotel Indigo NYC Financial District by IHG,10,3,631,-46.0,46.0
Hotel Indigo NYC Financial District by IHG,10,4,830.0,Hotel Indigo NYC Financial District by IHG,10,4,858,-28.0,28.0
Hotel Indigo NYC Financial District by IHG,11,1,227.0,Hotel Indigo NYC Financial District by IHG,11,1,232,-5.0,5.0
Hotel Indigo NYC Financial District by IHG,11,2,394.0,Hotel Indigo NYC Financial District by IHG,11,2,501,-107.0,107.0
Hotel Indigo NYC Financial District by IHG,11,3,693.0,Hotel Indigo NYC Financial District by IHG,11,3,653,40.0,40.0
Hotel Indigo NYC Financial District by IHG,11,4,858.0,Hotel Indigo NYC Financial District by IHG,11,4,827,31.0,31.0
Hotel Indigo NYC Financial District by IHG,12,1,217.0,Hotel Indigo NYC Financial District by IHG,12,1,267,-50.0,50.0
Hotel Indigo NYC Financial District by IHG,12,2,464.0,Hotel Indigo NYC Financial District by IHG,12,2,423,41.0,41.0
Hotel Indigo NYC Financial District by IHG,12,3,624.0,Hotel Indigo NYC Financial District by IHG,12,3,644,-20.0,20.0
Hotel Indigo NYC Financial District by IHG,12,4,938.0,Hotel Indigo NYC Financial District by IHG,12,4,972,-34.0,34.0
Hotel Indigo NYC Financial District by IHG,12,5,1102.0,Hotel Indigo NYC Financial District by IHG,12,5,1230,-128.0,128.0
Hotel Indigo NYC Financial District by IHG,13,1,247.0,Hotel Indigo NYC Financial District by IHG,13,1,158,89.0,89.0
Hotel Indigo NYC Financial District by IHG,13,2,413.0,Hotel Indigo NYC Financial District by IHG,13,2,385,28.0,28.0
Hotel Indigo NYC Financial District by IHG,13,3,669.0,Hotel Indigo NYC Financial District by IHG,13,3,714,-45.0,45.0
Hotel Indigo NYC Financial District by IHG,13,4,834.0,Hotel Indigo NYC Financial District by IHG,13,4,977,-143.0,143.0
Hotel Indigo NYC Financial District by IHG,14,1,212.0,Hotel Indigo NYC Financial District by IHG,14,1,228,-16.0,16.0
Hotel Indigo NYC Financial District by IHG,14,2,459.0,Hotel Indigo NYC Financial District by IHG,14,2,561,-102.0,102.0
Hotel Indigo NYC Financial District by IHG,14,3,619.0,Hotel Indigo NYC Financial District by IHG,14,3,824,-205.0,205.0
Hotel Indigo NYC Financial District by IHG,15,1,247.0,Hotel Indigo NYC Financial District by IHG,15,1,366,-119.0,119.0
Hotel Indigo NYC Financial District by IHG,15,2,413.0,Hotel Indigo NYC Financial District by IHG,15,2,606,-193.0,193.0
Hotel Indigo NYC Financial District by IHG,15,3,888.0,Hotel Indigo NYC Financial District by IHG,15,3,835,53.0,53.0
Hotel Indigo NYC Financial District by IHG,15,4,1190.0,Hotel Indigo NYC Financial District by IHG,15,4,1001,189.0,189.0
Hotel Indigo NYC Financial District by IHG,15,5,1357.0,Hotel Indigo NYC Financial District by IHG,15,5,1354,3.0,3.0
Hotel Indigo NYC Financial District by IHG,16,1,166.0,Hotel Indigo NYC Financial District by IHG,16,1,270,-104.0,104.0
Hotel Indigo NYC Financial District by IHG,16,2,413.0,Hotel Indigo NYC Financial District by IHG,16,2,509,-96.0,96.0
Hotel Indigo NYC Financial District by IHG,16,3,830.0,Hotel Indigo NYC Financial District by IHG,16,3,759,71.0,71.0
Hotel Indigo NYC Financial District by IHG,16,4,997.0,Hotel Indigo NYC Financial District by IHG,16,4,896,101.0,101.0
Hotel Indigo NYC Financial District by IHG,16,5,1306.0,Hotel Indigo NYC Financial District by IHG,16,5,1061,245.0,245.0
Hotel Indigo NYC Financial District by IHG,17,1,286.0,Hotel Indigo NYC Financial District by IHG,17,1,237,49.0,49.0
Hotel Indigo NYC Financial District by IHG,17,2,591.0,Hotel Indigo NYC Financial District by IHG,17,2,494,97.0,97.0
Hotel Indigo NYC Financial District by IHG,17,3,752.0,Hotel Indigo NYC Financial District by IHG,17,3,627,125.0,125.0
Hotel Indigo NYC Financial District by IHG,17,4,1061.0,Hotel Indigo NYC Financial District by IHG,17,4,793,268.0,268.0
Hotel Indigo NYC Financial District by IHG,17,5,1388.0,Hotel Indigo NYC Financial District by IHG,17,5,1157,231.0,231.0
Hotel Indigo NYC Financial District by IHG,18,3,778.0,Hotel Indigo NYC Financial District by IHG,18,3,694,84.0,84.0
Hotel Indigo NYC Financial District by IHG,19,1,169.0,Hotel Indigo NYC Financial District by IHG,19,1,275,-106.0,106.0
Hotel Indigo NYC Financial District by IHG,19,4,1061.0,Hotel Indigo NYC Financial District by IHG,19,4,1039,22.0,22.0
Hotel Indigo NYC Financial District by IHG,20,2,474.0,Hotel Indigo NYC Financial District by IHG,20,2,395,79.0,79.0
Hotel Indigo NYC Financial District by IHG,20,3,778.0,Hotel Indigo NYC Financial District by IHG,20,3,771,7.0,7.0
Hotel Indigo NYC Financial District by IHG,20,4,997.0,Hotel Indigo NYC Financial District by IHG,20,4,1150,-153.0,153.0
Hotel Indigo NYC Financial District by IHG,21,2,591.0,Hotel Indigo NYC Financial District by IHG,21,2,606,-15.0,15.0
Hotel Indigo NYC Financial District by IHG,21,3,752.0,Hotel Indigo NYC Financial District by IHG,21,3,985,-233.0,233.0
Hotel Indigo NYC Financial District by IHG,21,4,1061.0,Hotel Indigo NYC Financial District by IHG,21,4,1282,-221.0,221.0
Hotel Indigo NYC Financial District by IHG,22,2,474.0,Hotel Indigo NYC Financial District by IHG,22,2,729,-255.0,255.0
Hotel Indigo NYC Financial District by IHG,22,3,778.0,Hotel Indigo NYC Financial District by IHG,22,3,1047,-269.0,269.0
Hotel Indigo NYC Financial District by IHG,23,2,481.0,Hotel Indigo NYC Financial District by IHG,23,2,612,-131.0,131.0
Hotel Indigo NYC Financial District by IHG,23,3,926.0,Hotel Indigo NYC Financial District by IHG,23,3,996,-70.0,70.0
Hotel Indigo NYC Financial District by IHG,24,1,275.0,Hotel Indigo NYC Financial District by IHG,24,1,291,-16.0,16.0
Hotel Indigo NYC Financial District by IHG,24,2,660.0,Hotel Indigo NYC Financial District by IHG,24,2,616,44.0,44.0
Hotel Indigo NYC Financial District by IHG,24,3,870.0,Hotel Indigo NYC Financial District by IHG,24,3,831,39.0,39.0
Hotel Indigo NYC Financial District by IHG,25,1,275.0,Hotel Indigo NYC Financial District by IHG,25,1,321,-46.0,46.0
Hotel Indigo NYC Financial District by IHG,25,2,551.0,Hotel Indigo NYC Financial District by IHG,25,2,592,-41.0,41.0
Hotel Indigo NYC Financial District by IHG,25,3,926.0,Hotel Indigo NYC Financial District by IHG,25,3,754,172.0,172.0
Hotel Indigo NYC Financial District by IHG,25,4,1143.0,Hotel Indigo NYC Financial District by IHG,25,4,1161,-18.0,18.0
Hotel Indigo NYC Financial District by IHG,26,1,219.0,Hotel Indigo NYC Financial District by IHG,26,1,342,-123.0,123.0
Hotel Indigo NYC Financial District by IHG,26,2,552.0,Hotel Indigo NYC Financial District by IHG,26,2,540,12.0,12.0
Hotel Indigo NYC Financial District by IHG,26,3,870.0,Hotel Indigo NYC Financial District by IHG,26,3,843,27.0,27.0
Hotel Indigo NYC Financial District by IHG,27,1,275.0,Hotel Indigo NYC Financial District by IHG,27,1,169,106.0,106.0
Hotel Indigo NYC Financial District by IHG,27,2,551.0,Hotel Indigo NYC Financial District by IHG,27,2,509,42.0,42.0
Hotel Indigo NYC Financial District by IHG,27,3,926.0,Hotel Indigo NYC Financial District by IHG,27,3,924,2.0,2.0
Hotel Indigo NYC Financial District by IHG,27,4,1143.0,Hotel Indigo NYC Financial District by IHG,27,4,1354,-211.0,211.0
Hotel Indigo NYC Financial District by IHG,28,1,219.0,Hotel Indigo NYC Financial District by IHG,28,1,311,-92.0,92.0
Hotel Indigo NYC Financial District by IHG,28,2,660.0,Hotel Indigo NYC Financial District by IHG,28,2,741,-81.0,81.0
Hotel Indigo NYC Financial District by IHG,28,3,870.0,Hotel Indigo NYC Financial District by IHG,28,3,1149,-279.0,279.0
Hotel Indigo NYC Financial District by IHG,28,4,1615.0,Hotel Indigo NYC Financial District by IHG,28,4,1457,158.0,158.0
Hotel Indigo NYC Financial District by IHG,28,5,2026.0,Hotel Indigo NYC Financial District by IHG,28,5,1701,325.0,325.0
Hotel Indigo NYC Financial District by IHG,29,2,604.0,Hotel Indigo NYC Financial District by IHG,29,2,849,-245.0,245.0
Hotel Indigo NYC Financial District by IHG,29,4,1594.0,Hotel Indigo NYC Financial District by IHG,29,4,1457,137.0,137.0
Hotel Indigo NYC Financial District by IHG,30,1,219.0,Hotel Indigo NYC Financial District by IHG,30,1,424,-205.0,205.0
Hotel Indigo NYC Financial District by IHG,30,3,1162.0,Hotel Indigo NYC Financial District by IHG,30,3,969,193.0,193.0
Hotel Mulberry,10,1,232.0,Hotel Mulberry,10,1,267,-35.0,35.0
Hotel Mulberry,18,1,335.0,Hotel Mulberry,18,1,380,-45.0,45.0
Hotel Mulberry,23,1,220.0,Hotel Mulberry,23,1,334,-114.0,114.0
Hotel Mulberry,29,1,358.0,Hotel Mulberry,29,1,256,102.0,102.0
Hotel Mulberry,30,1,347.0,Hotel Mulberry,30,1,278,69.0,69.0
Hotel Park Ave,29,4,1133.0,Hotel Park Ave,29,4,1234,-101.0,101.0
Hotel Park Ave,29,5,1486.0,Hotel Park Ave,29,5,1570,-84.0,84.0
Hotel Park Ave,30,3,819.0,Hotel Park Ave,30,3,926,-107.0,107.0
Hotel Richland LES,1,4,990.0,Hotel Richland LES,1,4,832,158.0,158.0
Hotel Richland LES,1,5,1258.0,Hotel Richland LES,1,5,1380,-122.0,122.0
Hotel Scherman,18,1,271.0,Hotel Scherman,18,1,441,-170.0,170.0
Hotel Scherman,23,1,328.0,Hotel Scherman,23,1,398,-70.0,70.0
Hotel Scherman,27,1,397.0,Hotel Scherman,27,1,396,1.0,1.0
Hotel Scherman,30,1,362.0,Hotel Scherman,30,1,926,-564.0,564.0
Hotel St. James,2,2,521.0,Hotel St. James,2,2,665,-144.0,144.0
Hotel St. James,2,3,937.0,Hotel St. James,2,3,1022,-85.0,85.0
Hotel St. James,3,3,1061.0,Hotel St. James,3,3,1084,-23.0,23.0
Hotel St. James,3,5,1830.0,Hotel St. James,3,5,1620,210.0,210.0
Hotel St. James,5,1,364.0,Hotel St. James,5,1,394,-30.0,30.0
Hotel St. James,30,1,424.0,Hotel St. James,30,1,423,1.0,1.0
Hotel Stanford,20,2,624.0,Hotel Stanford,20,2,347,277.0,277.0
Hudson Yards Hotel,24,1,186.0,Hudson Yards Hotel,24,1,157,29.0,29.0
Hudson Yards Hotel,26,1,168.0,Hudson Yards Hotel,26,1,198,-30.0,30.0
Hudson Yards Hotel,30,1,255.0,Hudson Yards Hotel,30,1,147,108.0,108.0
Hyatt Centric Midtown 5th Avenue New York,3,1,277.0,Hyatt Centric Midtown 5th Avenue New York,3,1,278,-1.0,1.0
Hyatt Centric Midtown 5th Avenue New York,5,1,196.0,Hyatt Centric Midtown 5th Avenue New York,5,1,379,-183.0,183.0
Hyatt Centric Midtown 5th Avenue New York,9,1,265.0,Hyatt Centric Midtown 5th Avenue New York,9,1,829,-564.0,564.0
Hyatt Centric Midtown 5th Avenue New York,10,1,277.0,Hyatt Centric Midtown 5th Avenue New York,10,1,379,-102.0,102.0
Hyatt Centric Midtown 5th Avenue New York,12,1,196.0,Hyatt Centric Midtown 5th Avenue New York,12,1,335,-139.0,139.0
Hyatt Centric Times Square New York,1,2,1072.0,Hyatt Centric Times Square New York,1,2,1584,-512.0,512.0
Hyatt Centric Times Square New York,1,5,2264.0,Hyatt Centric Times Square New York,1,5,3086,-822.0,822.0
Hyatt Centric Times Square New York,5,2,715.0,Hyatt Centric Times Square New York,5,2,866,-151.0,151.0
Hyatt Centric Times Square New York,5,3,1250.0,Hyatt Centric Times Square New York,5,3,1535,-285.0,285.0
Hyatt Centric Times Square New York,5,4,1739.0,Hyatt Centric Times Square New York,5,4,2398,-659.0,659.0
Hyatt Centric Times Square New York,5,5,2090.0,Hyatt Centric Times Square New York,5,5,3097,-1007.0,1007.0
Hyatt Centric Times Square New York,6,2,802.0,Hyatt Centric Times Square New York,6,2,1085,-283.0,283.0
Hyatt Centric Times Square New York,7,1,401.0,Hyatt Centric Times Square New York,7,1,607,-206.0,206.0
Hyatt Centric Times Square New York,7,2,715.0,Hyatt Centric Times Square New York,7,2,1384,-669.0,669.0
Hyatt Centric Times Square New York,7,3,1122.0,Hyatt Centric Times Square New York,7,3,2010,-888.0,888.0
Hyatt Centric Times Square New York,7,5,2115.0,Hyatt Centric Times Square New York,7,5,2761,-646.0,646.0
Hyatt Centric Times Square New York,8,1,422.0,Hyatt Centric Times Square New York,8,1,777,-355.0,355.0
Hyatt Centric Times Square New York,8,2,722.0,Hyatt Centric Times Square New York,8,2,1403,-681.0,681.0
Hyatt Centric Times Square New York,8,4,1580.0,Hyatt Centric Times Square New York,8,4,2153,-573.0,573.0
Hyatt Centric Times Square New York,8,5,2161.0,Hyatt Centric Times Square New York,8,5,2547,-386.0,386.0
Hyatt Centric Times Square New York,9,1,299.0,Hyatt Centric Times Square New York,9,1,619,-320.0,320.0
Hyatt Centric Times Square New York,9,2,715.0,Hyatt Centric Times Square New York,9,2,970,-255.0,255.0
Hyatt Centric Times Square New York,9,3,1091.0,Hyatt Centric Times Square New York,9,3,1376,-285.0,285.0
Hyatt Centric Times Square New York,9,4,1390.0,Hyatt Centric Times Square New York,9,4,1770,-380.0,380.0
Hyatt Centric Times Square New York,9,5,2115.0,Hyatt Centric Times Square New York,9,5,2076,39.0,39.0
Hyatt Centric Times Square New York,10,2,740.0,Hyatt Centric Times Square New York,10,2,751,-11.0,11.0
Hyatt Centric Times Square New York,10,3,1039.0,Hyatt Centric Times Square New York,10,3,1151,-112.0,112.0
Hyatt Centric Times Square New York,10,4,1580.0,Hyatt Centric Times Square New York,10,4,1459,121.0,121.0
Hyatt Centric Times Square New York,10,5,1819.0,Hyatt Centric Times Square New York,10,5,1800,19.0,19.0
Hyatt Centric Times Square New York,11,1,351.0,Hyatt Centric Times Square New York,11,1,399,-48.0,48.0
Hyatt Centric Times Square New York,11,2,669.0,Hyatt Centric Times Square New York,11,2,800,-131.0,131.0
Hyatt Centric Times Square New York,11,3,1091.0,Hyatt Centric Times Square New York,11,3,1098,-7.0,7.0
Hyatt Centric Times Square New York,11,4,1390.0,Hyatt Centric Times Square New York,11,4,1449,-59.0,59.0
Hyatt Centric Times Square New York,11,5,2053.0,Hyatt Centric Times Square New York,11,5,1936,117.0,117.0
Hyatt Centric Times Square New York,12,1,370.0,Hyatt Centric Times Square New York,12,1,401,-31.0,31.0
Hyatt Centric Times Square New York,12,2,740.0,Hyatt Centric Times Square New York,12,2,790,-50.0,50.0
Hyatt Centric Times Square New York,12,3,1039.0,Hyatt Centric Times Square New York,12,3,1049,-10.0,10.0
Hyatt Centric Times Square New York,12,4,1580.0,Hyatt Centric Times Square New York,12,4,1571,9.0,9.0
Hyatt Centric Times Square New York,13,1,370.0,Hyatt Centric Times Square New York,13,1,298,72.0,72.0
Hyatt Centric Times Square New York,13,2,669.0,Hyatt Centric Times Square New York,13,2,649,20.0,20.0
Hyatt Centric Times Square New York,13,3,1091.0,Hyatt Centric Times Square New York,13,3,1136,-45.0,45.0
Hyatt Centric Times Square New York,13,4,1390.0,Hyatt Centric Times Square New York,13,4,1624,-234.0,234.0
Hyatt Centric Times Square New York,13,5,2049.0,Hyatt Centric Times Square New York,13,5,1985,64.0,64.0
Hyatt Centric Times Square New York,14,1,370.0,Hyatt Centric Times Square New York,14,1,350,20.0,20.0
Hyatt Centric Times Square New York,14,2,740.0,Hyatt Centric Times Square New York,14,2,838,-98.0,98.0
Hyatt Centric Times Square New York,14,3,1039.0,Hyatt Centric Times Square New York,14,3,1325,-286.0,286.0
Hyatt Centric Times Square New York,14,4,1679.0,Hyatt Centric Times Square New York,14,4,1675,4.0,4.0
Hyatt Centric Times Square New York,14,5,2009.0,Hyatt Centric Times Square New York,14,5,2045,-36.0,36.0
Hyatt Centric Times Square New York,15,1,370.0,Hyatt Centric Times Square New York,15,1,487,-117.0,117.0
Hyatt Centric Times Square New York,15,2,762.0,Hyatt Centric Times Square New York,15,2,975,-213.0,213.0
Hyatt Centric Times Square New York,15,3,1333.0,Hyatt Centric Times Square New York,15,3,1325,8.0,8.0
Hyatt Centric Times Square New York,15,4,1710.0,Hyatt Centric Times Square New York,15,4,1694,16.0,16.0
Hyatt Centric Times Square New York,15,5,2042.0,Hyatt Centric Times Square New York,15,5,2119,-77.0,77.0
Hyatt Centric Times Square New York,16,1,336.0,Hyatt Centric Times Square New York,16,1,487,-151.0,151.0
Hyatt Centric Times Square New York,16,4,1451.0,Hyatt Centric Times Square New York,16,4,1575,-124.0,124.0
Hyatt Centric Times Square New York,16,5,1843.0,Hyatt Centric Times Square New York,16,5,1883,-40.0,40.0
Hyatt Centric Times Square New York,17,2,770.0,Hyatt Centric Times Square New York,17,2,719,51.0,51.0
Hyatt Centric Times Square New York,17,4,1668.0,Hyatt Centric Times Square New York,17,4,1386,282.0,282.0
Hyatt Centric Times Square New York,17,5,2047.0,Hyatt Centric Times Square New York,17,5,1752,295.0,295.0
Hyatt Centric Times Square New York,18,1,329.0,Hyatt Centric Times Square New York,18,1,369,-40.0,40.0
Hyatt Centric Times Square New York,18,2,736.0,Hyatt Centric Times Square New York,18,2,737,-1.0,1.0
Hyatt Centric Times Square New York,18,3,1113.0,Hyatt Centric Times Square New York,18,3,1041,72.0,72.0
Hyatt Centric Times Square New York,18,4,1412.0,Hyatt Centric Times Square New York,18,4,1410,2.0,2.0
Hyatt Centric Times Square New York,18,5,1805.0,Hyatt Centric Times Square New York,18,5,1798,7.0,7.0
Hyatt Centric Times Square New York,19,2,883.0,Hyatt Centric Times Square New York,19,2,667,216.0,216.0
Hyatt Centric Times Square New York,19,3,1289.0,Hyatt Centric Times Square New York,19,3,1032,257.0,257.0
Hyatt Centric Times Square New York,19,4,1699.0,Hyatt Centric Times Square New York,19,4,1428,271.0,271.0
Hyatt Centric Times Square New York,19,5,1998.0,Hyatt Centric Times Square New York,19,5,1991,7.0,7.0
Hyatt Centric Times Square New York,20,1,329.0,Hyatt Centric Times Square New York,20,1,298,31.0,31.0
Hyatt Centric Times Square New York,20,2,736.0,Hyatt Centric Times Square New York,20,2,662,74.0,74.0
Hyatt Centric Times Square New York,20,3,1113.0,Hyatt Centric Times Square New York,20,3,1059,54.0,54.0
Hyatt Centric Times Square New York,20,4,1412.0,Hyatt Centric Times Square New York,20,4,1622,-210.0,210.0
Hyatt Centric Times Square New York,20,5,1805.0,Hyatt Centric Times Square New York,20,5,1949,-144.0,144.0
Hyatt Centric Times Square New York,21,1,498.0,Hyatt Centric Times Square New York,21,1,364,134.0,134.0
Hyatt Centric Times Square New York,21,3,1432.0,Hyatt Centric Times Square New York,21,3,1362,70.0,70.0
Hyatt Centric Times Square New York,21,4,1825.0,Hyatt Centric Times Square New York,21,4,1650,175.0,175.0
Hyatt Centric Times Square New York,21,5,2205.0,Hyatt Centric Times Square New York,21,5,2220,-15.0,15.0
Hyatt Centric Times Square New York,22,2,934.0,Hyatt Centric Times Square New York,22,2,962,-28.0,28.0
Hyatt Centric Times Square New York,22,3,1327.0,Hyatt Centric Times Square New York,22,3,1276,51.0,51.0
Hyatt Centric Times Square New York,22,4,1802.0,Hyatt Centric Times Square New York,22,4,1857,-55.0,55.0
Hyatt Centric Times Square New York,22,5,2241.0,Hyatt Centric Times Square New York,22,5,2307,-66.0,66.0
Hyatt Centric Times Square New York,23,1,379.0,Hyatt Centric Times Square New York,23,1,549,-170.0,170.0
Hyatt Centric Times Square New York,23,2,771.0,Hyatt Centric Times Square New York,23,2,863,-92.0,92.0
Hyatt Centric Times Square New York,23,3,1246.0,Hyatt Centric Times Square New York,23,3,1551,-305.0,305.0
Hyatt Centric Times Square New York,23,4,1789.0,Hyatt Centric Times Square New York,23,4,1904,-115.0,115.0
Hyatt Centric Times Square New York,23,5,2243.0,Hyatt Centric Times Square New York,23,5,2435,-192.0,192.0
Hyatt Centric Times Square New York,24,1,393.0,Hyatt Centric Times Square New York,24,1,314,79.0,79.0
Hyatt Centric Times Square New York,24,2,868.0,Hyatt Centric Times Square New York,24,2,887,-19.0,19.0
Hyatt Centric Times Square New York,24,4,1740.0,Hyatt Centric Times Square New York,24,4,1690,50.0,50.0
Hyatt Centric Times Square New York,24,5,2143.0,Hyatt Centric Times Square New York,24,5,2155,-12.0,12.0
Hyatt Centric Times Square New York,25,1,396.0,Hyatt Centric Times Square New York,25,1,579,-183.0,183.0
Hyatt Centric Times Square New York,25,2,803.0,Hyatt Centric Times Square New York,25,2,988,-185.0,185.0
Hyatt Centric Times Square New York,25,3,1257.0,Hyatt Centric Times Square New York,25,3,1328,-71.0,71.0
Hyatt Centric Times Square New York,25,4,1660.0,Hyatt Centric Times Square New York,25,4,1808,-148.0,148.0
Hyatt Centric Times Square New York,25,5,2138.0,Hyatt Centric Times Square New York,25,5,2274,-136.0,136.0
